"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"R2300542","Residential Detached","S","967 W 21ST AVENUE","Cambie","1920","House/Single Family","98","Vancouver West","Vancouver","1/31/2019","Marnie - No touchbase please","3","$8,078.94","8/27/2018","009-930-477",,,"12/12/2018","$2,300,000","$816.47","0.96","3","4","RS-5","$2,398,000","107","2,817","$816.47","0.85","House/Single Family","2",,"604-315-5995","3.255% ON THE 1ST $100K & 1.1625% ON THE BALANCE",,"122","1","33.00",,,,"V5Z 1Z2",,,"BC",,,,
"R2320360","Residential Detached","S","4454 W 13TH AVENUE","Point Grey","1930","House/Single Family","88","Vancouver West","Vancouver","2/15/2019","CAROLE or LUANA","2","$8,609.68","11/1/2018","012-933-481",,,"11/28/2018","$2,300,000","$976.23","0.96","3","5","RS-1","$2,398,000","27","2,356","$976.23","0.92","House/Single Family","1",,"604-263-1144","3.255% ON 1ST $100,000/1.1625% ON BAL",,"122","1","33.00",,,,"V6R 2V3",,,"BC",,,,
"R2320140","Residential Detached","S","2726 E 56TH AVENUE","Fraserview VE","2010","House/Single Family","8","Vancouver East","Vancouver","4/30/2019","LUCY (NO TB)","7","$8,317.69","10/29/2018","008-292-175",,,"12/3/2018","$2,300,000","$587.03","0.89","7","9","RS-1","$2,588,000","35","3,918","$587.03","0.89","House/Single Family","3",,"778-996-6161","3.255% FIRST $100,000 AND 1.1625% ON BALANCE",,"122.2","1","39.54",,,"2","V5S 1Z7",,,"BC",,,,
"R2300925","Residential Detached","S","2133 KINGS AVENUE","Dundarave","1962","House/Single Family","56","West Vancouver","West Vancouver","11/26/2018","Derek Grech","3","$7,393.25","8/28/2018","010-663-975",,,"11/30/2018","$2,325,000","$893.54","0.86","3","4","SFD","$2,699,000","94","2,602","$893.54","0.82","House/Single Family","1",,"604-833-4862","3.22% OF THE FIRST $100,000 AND 1.15% ON THE REMAINING BALANCE",,"116","2","54.60",,,"4","V7V 2B9",,,"BC",,,,
"R2260385","Residential Attached","S","2201 1005 BEACH AVENUE","West End VW","2004","Apartment/Condo","14","Vancouver West","Vancouver","12/31/2018","DEBRA PORTEOUS","2","$5,579.88","4/24/2018","025-961-012",,"$860.33","11/28/2018","$2,336,000","$1,511.00","0.93","2","2","CD-1","$2,499,000","218","1,546","$1,511.00","0.81","Apartment/Condo","1",,"604-644-9794","3.255% ON THE 1ST $100,000 AND 1.1625% ON THE BALANCE","ALVAR",,"1",,,,"2","V6E 3W2",,"PDS dated April 7, 2018","BC",,,,
"R2325545","Residential Detached","S","4728 LANCELOT COURT","Boyd Park","2017","House/Single Family","1","Richmond","Richmond","4/30/2019","KHALID HASAN","5","$6,011.85","11/27/2018","002-669-609",,"$0.00","12/7/2018","$2,350,000","$652.23","0.94","6","5","RS1/E","$2,499,000","10","3,603","$652.23","0.94","House/Single Family","2",,"604-786-8960","2.5575% ON 1ST $100,000 & 1.1625% ON BALANCE",,"120","2","60.00",,,"6","V7C 4S2",,,"BC",,,,
"R2323711","Residential Detached","S","6171 TASEKO CRESCENT","Granville","2016","House/Single Family","3","Richmond","Richmond","11/19/2019","Garry or Nancy","5","$7,158.53","11/19/2018","008-758-883",,,"12/10/2018","$2,370,000","$777.05","0.92","6","5","R1E","$2,580,000","21","3,050","$777.05","0.92","House/Single Family","3",,"604-338-8788","3.25% ON 1ST 100K, 1.1625 ON BAL",,,"1","60.00",,,"5","V7C 2N4",,,"BC",,,,
"R2288029","Residential Detached","S","528 E 11TH STREET","Boulevard","2018","House/Single Family","0","North Vancouver","North Vancouver","12/31/2018","Aaron, Jordan, Tony","7","$6,075.56","7/10/2018","014-502-607",,,"11/29/2018","$2,380,000","$466.30","0.93","8","7","RS-1","$2,559,800","142","5,104","$466.30","0.79","House/Single Family","3",,"604-983-2518","2.53% ON THE FIRST $100,000/1.15% ON THE BALANCE.","Grand Boulevard","146.84","2","50.00",,,"4","V7L 2H5",,,"BC",,,,
"R2318929","Residential Detached","S","3642 W 22ND AVENUE","Dunbar","1927","House/Single Family","91","Vancouver West","Vancouver","12/31/2018","The Kavanagh Group (no text)","4","$8,962.58","10/29/2018","011-382-252",,,"11/30/2018","$2,450,000","$922.44","0.94","4","5","RS-5","$2,598,000","32","2,656","$922.44","0.94","House/Single Family","2",,"604-678-5166","3.255% ON THE 1ST $100,000 AND 1.1625% ON THE BALANCE",,"122","1","33.00",,,"1","V6S 1J6",,,"BC",,,,
"R2316330","Residential Detached","S","356 W 28TH STREET","Upper Lonsdale","2018","House/Single Family","0","North Vancouver","North Vancouver","4/17/2019","Jon","6","$4,556.31","10/17/2018","013-392-328",,,"12/3/2018","$2,450,000","$562.06","0.91","6","7","SF","$2,679,000","47","4,359","$562.06","0.89","House/Single Family","3",,"604-785-7653","3.22% ON THE 1ST $100K AND 1.15% ON BAL",,"117","2","49.50",,,,"V7N 2J1",,,"BC",,,,
"R2265503","Residential Detached","S","12250 237 STREET","East Central","1990","House with Acreage","28","Maple Ridge","Maple Ridge","4/30/2019","Winnie Chung Office","2","$5,668.67","5/2/2018","004-588-339",,,"11/26/2018","$2,460,000","$1,673.47","0.96","2","3","A-2","$2,560,000","204","1,470","$1,673.47","0.96","House with Acreage","1",,"604-623-7782","3.255% ON 1ST $100,000/1.1625% ON BALANCE",,"498","1","853.00",,,"4","V4R 1N6",,,"BC",,,,
"R2317306","Residential Detached","S","1315 MOODY AVENUE","Central Lonsdale","2018","House/Single Family","0","North Vancouver","North Vancouver","12/31/2018","Team Clarke","4","$5,889.94","10/22/2018","014-504-740",,,"12/9/2018","$2,470,800","$580.00","0.92","6","5","SFD","$2,674,000","48","4,260","$580.00","0.90","House/Single Family","2",,"604-220-2020","3.22% ON THE 1ST $100,000 AND 1.15% ON THE BALANCE",,"140","1","50.00",,,"3","V7L 3T5",,,"BC",,,,
"R2323778","Residential Detached","S","2252 E 6TH AVENUE","Grandview VE","2016","House/Single Family","2","Vancouver East","Vancouver","3/31/2019","Text or Call Jodie","4","$6,226.59","11/19/2018","013-231-197",,,"11/28/2018","$2,500,000","$641.19","0.96","6","6","RS-1","$2,599,000","9","3,899","$641.19","1.00","House/Single Family","3",,"604-727-5150","3.255% ON THE FIRST $100,000 AND 1.1625% ON BALANCE","GRANDVIEW","122","1","33.00",,,"1","V5N 1R1",,,"BC",,,,
"R2327410","Residential Detached","S","3074 162A STREET","Grandview Surrey","2008","House/Single Family","10","South Surrey White Rock","Surrey","4/7/2019","Louise McKnight PREC*","5","$9,118.76","12/7/2018","026-785-722",,,"12/8/2018","$2,500,000","$472.50","1.00","6","6","CD","$2,500,000","1","5,291","$472.50","1.00","House/Single Family","1",,"604-209-9394","3.22%  ON THE FIRST $100,000 AND 1.15% ON THE REMAINING BALANCE.","Morgan Acres","45.46","4","44.45",,,"8","V3Z 7E1",,,"BC",,,,
"R2320954","Residential Detached","S","836 ESQUIMALT AVENUE","Sentinel Hill","1944","House/Single Family","74","West Vancouver","West Vancouver","7/28/2019","SEE REALTOR'S REMARK","3","$6,421.87","11/5/2018","007-688-075",,,"12/10/2018","$2,500,000","$723.38","0.91","4","5","SFD","$2,750,000","35","3,456","$723.38","0.91","House/Single Family","1",,"604-861-9797","3.22% 1ST $100K + 1.15% BALANCE",,"13IRR","0","50.00",,,"3","V7T 1J8",,,"BC",,,,
"R2307931","Residential Detached","S","3088 144 STREET","Elgin Chantrell","2018","House/Single Family","0","South Surrey White Rock","Surrey","2/28/2019","Lulu Sorbara","6","$4,601.77","9/19/2018","025-963-520",,,"11/27/2018","$2,500,000","$384.56","0.97","7","6","RH-G","$2,588,000","69","6,501","$384.56","0.90","House/Single Family","2",,"604-377-8082","3.22% ON THE 1ST $100,000/1.15% ON THE BALANCE.","Elgin","148.62","5","78.70",,,"8","V3X 0A5",,,"BC",,,,
"R2314506","Residential Detached","S","4566 TIMBERLINE PLACE","Canyon Heights NV","1963","House/Single Family","55","North Vancouver","North Vancouver","12/31/2018","Nik Prem","2","$8,444.88","10/11/2018","009-383-972",,,"11/27/2018","$2,500,000","$648.68","0.94","3","4","RS3","$2,658,000","47","3,854","$648.68","0.94","House/Single Family","1",,"778-877-4125","3.22% OF THE 1ST $100,000 & 1.15% OF THE BALANCE.",,"160","2","65.00",,,"4","V7R 4G2",,,"BC",,,,
"R2308288","Residential Attached","S","604 12 WATER STREET","Downtown VW","2009","Apartment/Condo","9","Vancouver West","Vancouver","7/31/2019","JESSE","2","$5,435.10","9/18/2018","028-088-336","6","$747.87","11/30/2018","$2,500,000","$1,463.70","0.89","2","2","HA-2","$2,798,000","73","1,708","$1,463.70","0.89","Apartment/Condo","1",,"604-375-8896","3.22% ON 1ST $100,000/1.15% ON BAL","THE GARAGE",,"1",,,,"2","V6B 1A4",,,"BC",,,,
"R2326784","Residential Detached","S","2873 165 STREET","Grandview Surrey","2018","House/Single Family","0","South Surrey White Rock","Surrey","4/3/2019","Sidra","4","$0.00","12/4/2018","030-057-949",,,"12/6/2018","$2,520,000","$440.33","0.94","5","5","SF","$2,679,888","2","5,723","$440.33","0.94","House/Single Family","2",,"778-840-2060","3.22% 1ST 100K/1.15% BAL",,"160","4","64.00",,,"4","V3Z 0X9",,,"BC",,,,
"R2325558","Residential Detached","S","17660 92 AVENUE","Port Kells","1978","House with Acreage","40","North Surrey","Surrey","4/30/2019","Barry Porter","3","$5,828.85","11/29/2018","011-389-036",,,"12/11/2018","$2,525,000","$948.53","1.01","3","3","A-1","$2,495,000","12","2,662","$948.53","1.01","House with Acreage","1",,"604-542-2444","3.22% OF THE FIRST $100,000 AND 1.15% OF THE BALANCE","Anniedale-Tynehead NCP","208.55","2","208.71",,,"10","V4N 3X5",,"DATED NOV. 26, 2018","BC",,,,
"R2322180","Residential Detached","S","21770 86A AVENUE","Fort Langley","2011","House/Single Family","7","Langley","Langley","2/28/2019","Steve Hill","6","$6,000.00","11/9/2018","030-542-499",,,"11/28/2018","$2,550,000","$316.69","0.88","8","5","SR 3A","$2,898,600","19","8,052","$316.69","0.88","House/Single Family","1",,"604-220-4636","7% ON THE FIRST $100,000 AND 2.5% ON THE BALANCE","Topham Estates","188","2","171.00",,,"7","V1M 3S7",,,"BC",,,,
"R2324443","Residential Detached","S","1471 CRYSTAL CREEK DRIVE","Anmore","2010","House/Single Family","8","Port Moody","Anmore","7/31/2019","Touchbase only","4","$0.00","11/21/2018","027-619-419",,,"11/28/2018","$2,550,000","$522.86","0.95","5","5","RES","$2,688,000","0","4,877","$522.86","0.95","House/Single Family","1",,"604-415-2908","FULL SELLING COMMISSION PAID TO SELLING AGENT(3.225% ON 1ST $100,000 +1.1% ON BALANCE) WHO PHYSICALLY INTRODUCES BUYER TO PROPERTY, OTHERWISE $100.00","Crystal Creek",,"2","108.00",,,"8","V3H 0A3",,,"BC",,,,
"R2324251","Residential Detached","S","1234 208 STREET","Campbell Valley","1983","House with Acreage","35","Langley","Langley","3/14/2019","TOUCHBASE Glenn Dennis","2","$7,434.07","11/21/2018","010-597-832",,,"11/30/2018","$2,574,000","$1,230.40","0.95","2","3","RU-1","$2,698,000","9","2,092","$1,230.40","0.95","House with Acreage","1",,,"3.22% ON THE 1ST $100,000; 1.15% ON THE BALANCE","CAMPBELL VALLEY","1,286.75","2","339.57",,,,"V2Z 1T3",,,"BC",,,,
"R2323748","Residential Detached","S","3622 W 21ST AVENUE","Dunbar","1993","House/Single Family","25","Vancouver West","Vancouver","2/19/2019","Max (No TB Please)","3","$8,823.17","11/19/2018","011-657-766",,,"12/6/2018","$2,580,000","$1,070.10","0.96","4","5","RS-5","$2,699,000","17","2,411","$1,070.10","0.96","House/Single Family","1",,"778-883-7687","3.255% ON 1ST 100K, 1.1625% ON BAL",,"122","2","33.00",,,"2","V6S 1H3",,,"BC",,,,
"R2312660","Residential Detached","S","13243 AMBLE GREENE COURT","Crescent Bch Ocean Pk.","2017","House/Single Family","1","South Surrey White Rock","Surrey","4/4/2019","Brad Nelson","4","$7,315.19","10/4/2018","005-491-908",,,"12/4/2018","$2,620,000","$570.18","0.94","6","5","SFD","$2,798,000","61","4,595","$570.18","0.91","House/Single Family","2",,"604-754-3999","S-3.22% 1ST 100K/1.15% BAL",,"75","1","131.00",,,"7","V4A 6H1",,,"BC",,,,
"R2321077","Residential Detached","S","2759 LYNDENE ROAD","Capilano NV","2013","House/Single Family","5","North Vancouver","North Vancouver","4/30/2019","Brian Choi","5","$10,492.94","11/6/2018","010-314-181",,,"12/9/2018","$2,645,000","$642.15","0.98","6","6","RSMF","$2,688,000","33","4,119","$642.15","0.98","House/Single Family","2",,"604-773-9882","3.25% ON THE FIRST $100,000 AND 1.16% ON THE BALANCE AND $15,000 BONUS",,"120","2","50.00",,,"5","V7R 1E2",,,"BC",,,,
"R2300792","Residential Detached","S","322 W 15TH STREET","Central Lonsdale","2018","House/Single Family","0","North Vancouver","North Vancouver","12/22/2018","Nik Prem","4","$4,614.17","8/28/2018","014-853-027",,,"12/12/2018","$2,647,619","$557.51","0.92","6","6","RS-1","$2,889,000","106","4,749","$557.51","0.89","House/Single Family","2",,"778-877-4125","3.22% OF THE 1ST $100,000 & 1.15% ON THE BALANCE.",,"140","3","50.00",,,,"V7M 1S5",,,"BC",,,,
"R2321816","Residential Detached","S","3475 W 18TH AVENUE","Dunbar","1989","House/Single Family","29","Vancouver West","Vancouver","1/30/2019","Susan","3","$9,098.40","11/8/2018","011-132-833",,,"12/3/2018","$2,650,000","$1,147.19","0.92","4","3","RS-1","$2,895,000","25","2,310","$1,147.19","0.92","House/Single Family","1",,"604-506-8686","3.255% ON THE 1ST $100,000 AND 1.1625% ON THE BALANCE","DUNBAR","120","2","32.00",,,"2","V6S 1A8",,"SOLD AS IS WHERE IS","BC",,,,
"R2325047","Residential Detached","S","2880 WOODBINE DRIVE","Edgemont","1989","House/Single Family","29","North Vancouver","North Vancouver","1/27/2019","778-877-4125","3","$10,146.26","11/26/2018","010-830-529",,,"12/8/2018","$2,700,000","$680.10","0.96","4","6","SFD","$2,799,000","12","3,970","$680.10","0.96","House/Single Family","2",,"778-877-4125","3.22% OF THE 1ST $100,000 & 1.15% OF THE BALANCE.",,"115","2","70.00",,,"6","V7R 2S1",,,"BC",,,,
"R2322112","Residential Detached","S","3320 W 27 AVENUE","Dunbar","1924","House/Single Family","95","Vancouver West","Vancouver","2/28/2019","Sonia","5","$10,614.36","11/9/2018","004-594-053",,,"12/9/2018","$2,720,000","$1,154.99","0.91","5","6","RS-5","$2,998,000","30","2,355","$1,154.99","0.91","House/Single Family","2",,"604-657-6485","3.255% ON FIRST $100,000 & 1.1625% ON BALANCE PLUS $20,000 BONUS","Dunbar","131","1","49.50",,,"2","V6S 1P6",,,"BC",,,,
"R2306792","Residential Detached","S","4624 W 6TH AVENUE","Point Grey","1977","House/Single Family","41","Vancouver West","Vancouver","12/31/2018","Michele  Laurent","2","$8,759.72","9/15/2018","010-498-800",,,"12/10/2018","$2,745,000","$1,364.99","0.95","3","3","RS-1","$2,880,000","86","2,011","$1,364.99","0.92","House/Single Family","1",,"604-312-1266","3.255% ON 1ST HUNDRED THOUSAND AND 1.1625% ON BALANCE",,"112.65","2","33.00",,,"1","V6R 1V7",,,"BC",,,,
"R2303849","Residential Detached","S","1933 W 42ND AVENUE","Kerrisdale","1998","House/Single Family","20","Vancouver West","Vancouver","3/5/2019","EUNICE","4","$9,318.19","9/6/2018","012-092-771",,,"12/3/2018","$2,748,000","$1,031.53","0.89","5","4","RS6","$3,080,000","88","2,664","$1,031.53","0.89","House/Single Family","1",,"604-779-5766","3.255% ON 1ST 100K/1.1625% ON BAL","KERRISDALE","134.86","2","33.00",,,"2","V6M 2B2",,,"BC",,,,
"R2316611","Residential Detached","S","3818 W 23RD AVENUE","Dunbar","1910","House/Single Family","108","Vancouver West","Vancouver","2/28/2019","Michelle (or text)","3","$8,626.84","10/18/2018","011-549-629",,,"12/7/2018","$2,750,000","$962.89","0.98","3","4","RS-5","$2,798,000","50","2,856","$962.89","0.98","House/Single Family","2",,"604-817-7892","3.255% ON THE FIRST $100,000 AND 1.1625% ON THE REMAINDER",,"122","0","33.00",,,"1","V6S 1K9",,,"BC",,,,
"R2319361","Residential Attached","S","603 428 BEACH CRESCENT","Yaletown","2005","Apartment/Condo","13","Vancouver West","Vancouver","2/28/2019","TIFFANY WILSON","2","$6,034.89","10/30/2018","026-496-488",,"$906.99","12/12/2018","$2,800,000","$1,861.70","0.93","2","2","CD-1","$2,998,000","43","1,504","$1,861.70","0.93","Apartment/Condo","1",,"604-364-2222","3.2% ON THE 1ST $100K & 1.15% ON THE BALANCE","KINGS LANDING",,"1",,,,"2","V6Z 3E9",,,"BC",,,,
"R2325060","Residential Detached","S","2702 W 15TH AVENUE","Kitsilano","1993","House/Single Family","25","Vancouver West","Vancouver","1/26/2019","TARA BROCKWAY- PLS TOUCHBASE","3","$8,911.58","11/26/2018","017-572-762",,,"12/3/2018","$2,825,000","$1,073.33","1.01","4","4","RS-5","$2,798,000","7","2,632","$1,073.33","1.01","House/Single Family","1",,"604-602-1111","3.255% ON THE 1ST $100,000 + 1.1% ON THE BALANCE",,"122","2","33.00",,,"2","V6K 2Z8",,,"BC",,,,
"R2323641","Residential Detached","S","4750 MEADFEILD ROAD","Caulfeild","1981","House/Single Family","37","West Vancouver","West Vancouver","9/22/2019","See Realtor Remarks","4","$7,444.17","11/19/2018","007-193-483",,,"11/27/2018","$2,890,000","$797.68","0.96","5","4","SFD","$2,998,000","8","3,623","$797.68","0.96","House/Single Family","1",,"000-000-0000","3.22% ON THE 1ST $100,000 AND 1.15% ON THE REMAINDER",,,"3","95.70",,,"6","V7W 2Y3",,"yes","BC",,,,
"R2315168","Residential Detached","S","20873 72 AVENUE","Willoughby Heights","1996","House with Acreage","22","Langley","Langley","12/31/2018","Joe Varing","2","$9,131.65","10/15/2018","012-367-931",,,"12/11/2018","$2,900,000","$1,140.39","0.97","3","3","SR-2","$2,995,000","57","2,543","$1,140.39","0.92","House with Acreage","1",,"604-857-1098","1.15% PLUS $10,000 BONUS IF SOLD BY NOVEMBER 30, 2018.",,"328","2","134.00",,,"10","V2Y 1T6",,"Owner never lived on Property","BC",,,,
"R2270884","Residential Detached","S","4606 UNDERWOOD AVENUE","Lynn Valley","2018","House/Single Family","0","North Vancouver","North Vancouver","12/31/2018","LUVI SANDHU","6","$5,841.45","5/18/2018","008-486-701",,,"11/28/2018","$2,938,095","$471.08","0.89","8","8","RS3","$3,288,000","194","6,237","$471.08","0.89","House/Single Family","2",,"604-719-2621","3.22% ON 1ST $100,000/1.15% ON BAL","UPPER LYNN VALLEY","110 IRR","2","94.00",,,"10","V7K 2S4",,"UPON ACCEPTANCE OF OFFER","BC",,,,
"R2303679","Residential Detached","S","7100 LANGTON ROAD","Granville","2017","House/Single Family","1","Richmond","Richmond","12/31/2018","Bridget","5","$6,567.28","9/6/2018","003-476-553",,,"12/2/2018","$2,960,000","$764.27","0.80","6","5","RS1/E","$3,688,000","87","3,873","$764.27","0.80","House/Single Family","2",,"778-321-1277","3.255% ON 1ST 100K/1.1625% ON BAL",,"120","2","73.00",,,"10","V7C 4B2",,,"BC",,,,
"R2324299","Residential Detached","S","1441 NANTON AVENUE","Shaughnessy","1925","House/Single Family","93","Vancouver West","Vancouver","5/30/2019","TOUCHBASE","2","$12,296.30","11/19/2018","009-224-866",,,"11/26/2018","$3,175,000","$921.36","0.99","2","4","RS-5","$3,198,000","7","3,446","$921.36","0.99","House/Single Family","1",,"604-737-8865","3.255% ON THE 1ST $100,000 AND 1.1625% ON THE REMAINING BALANCE",,"125.00","1","70.00",,,,"V6H 2E1",,,"BC",,,,
"R2313334","Residential Detached","S","1275 BEDFORD COURT","Edgemont","2018","House/Single Family","0","North Vancouver","North Vancouver","12/9/2018","Erica Leanne","5","$8,504.26","10/9/2018","010-162-534",,,"11/28/2018","$3,188,000","$584.53","0.91","6","7","RSEW","$3,488,000","50","5,454","$584.53","0.91","House/Single Family","3",,"604-897-1083","3.255% ON THE 1ST $100,000 AND 1.1625% ON THE REMAINING BALANCE + $20,000 BONUS",,"0","2","0.00",,,"5","V7R 1L1",,,"BC",,,,
"R2306219","Residential Detached","S","1425 W 38TH AVENUE","Shaughnessy","1946","House/Single Family","72","Vancouver West","Vancouver","3/13/2019","Rachel/Julie","2","$10,520.04","9/13/2018","010-941-088",,,"11/30/2018","$3,205,300","$950.56","0.92","3","3","RS-5","$3,488,800","78","3,372","$950.56","0.80","House/Single Family","1",,"604-800-3609","3.22% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE",,"127","0","70.00",,,"4","V6M 1R4",,,"BC",,,,
"R2318560","Residential Detached","S","15668 CLIFF AVENUE","White Rock","2007","House/Single Family","11","South Surrey White Rock","White Rock","4/30/2019","LENA XU'S OFFICE","6","$13,910.21","10/29/2018","010-176-101",,,"11/30/2018","$3,375,000","$488.28","0.92","7","5","RS-1","$3,688,000","32","6,912","$488.28","0.92","House/Single Family","1",,"778-388-6670","3.22% ON 1ST $100K 1.15% ON BAL.",,"185","4","80.00",,,"16","V4B 1V9",,,"BC",,,,
"R2323114","Residential Attached","S","811 888 BEACH AVENUE","Yaletown","1995","Apartment/Condo","24","Vancouver West","Vancouver","5/15/2019","Ali or Charles - NO TOUCHBASE","3","$8,970.23","11/15/2018","018-060-676",,"$1,721.93","12/10/2018","$3,380,000","$1,041.28","0.89","4","3","CD-1","$3,800,000","25","3,246","$1,041.28","0.89","Apartment/Condo","1",,"604-218-6702","3.22% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE + $25,000 BONUS IF SOLD ON OR BEFORE JANUARY 31, 2019","888 Beach",,"2",,,,"4","V6Z 2P9",,,"BC",,,,
