"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"R2325797","Residential Detached","S","2856 TRILLIUM PLACE","Blueridge NV","1973","House/Single Family","45","North Vancouver","North Vancouver","12/30/2019","Brian","3","$6,375.23","11/26/2018","008-612-200",,,"12/17/2018","$1,370,000","$442.36","0.98","3","5","RS3","$1,399,800","21","3,097","$442.36","0.98","House/Single Family","1",,"604-818-2792","3.2% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE","Blueridge",,"2","40.00",,,"4","V7H 1J4",,"No","BC",,,,
"R2325084","Residential Attached","S","103 1388 HOMER STREET","Yaletown","1995","Apartment/Condo","23","Vancouver West","Vancouver","1/31/2019","Call / Text Steven","2","$2,760.14","11/26/2018","019-048-262",,"$550.72","12/15/2018","$1,375,000","$1,475.32","0.98","2","2","CD1","$1,399,000","19","932","$1,475.32","0.98","Apartment/Condo","1",,"604-614-5903","3.255% ON 1ST 100K / 1.1625% ON BALANCE","Governor's Villas",,"0",,,,"1","V6B 6A7",,,"BC",,,,
"R2321742","Residential Attached","S","405 1688 PULLMAN PORTER STREET","False Creek","2018","Apartment/Condo","1","Vancouver West","Vancouver","2/28/2019","ANDREW","2","$0.00","11/8/2018","030-437-351",,"$435.05","12/20/2018","$1,398,000","$1,487.23","0.94","2","2","CD1","$1,488,800","42","940","$1,487.23","0.94","Apartment/Condo","1",,"604-762-1528","3.255% ON THE FIRST $100,000 + 1.1625% ON THE BALANCE + $20,000 BONUS","NAVIO AT THE CREEK",,"0",,,,"1","V6A 0H2",,,"BC",,,,
"R2319322","Residential Detached","S","7931 12TH AVENUE","East Burnaby","1999","House/Single Family","19","Burnaby East","Burnaby","4/30/2019","TOUCHBASE PREFERRED","4","$5,597.96","10/30/2018","001-071-831",,,"12/11/2018","$1,398,000","$452.87","0.93","4","6","R5","$1,499,000","42","3,087","$452.87","0.93","House/Single Family","3",,"604-760-1900","3.255% ON THE FIRST $100,000 AND 1.1625% ON THE BALANCE",,"154","2","50.00",,,"4","V3N 2K8",,,"BC",,,,
"R2327601","Residential Detached","S","6271 DYLAN PLACE","Woodwards","1974","House/Single Family","44","Richmond","Richmond","5/11/2019","TEXT ONLY/NO TB","3","$4,965.70","12/10/2018","002-137-976",,,"12/12/2018","$1,399,000","$532.34","1.00","3","5","RS1/E","$1,399,000","2","2,628","$532.34","1.00","House/Single Family","2",,"778-888-8177","3.22% ON 1ST $100,000 / 1.15% ON BAL","WOODWARDS","117","2","60.00",,,"6","V7E 3Y9",,,"BC",,,,
"R2326905","Residential Attached","S","221 4905 SPEARHEAD PLACE","Benchlands","1989","Apartment/Condo","30","Whistler","Whistler","4/1/2019","Wendi Warm","2","$3,684.49","12/4/2018","014-473-291",,"$616.00","12/15/2018","$1,400,000","$1,492.54","0.98","2","2","LUC","$1,429,000","11","938","$1,492.54","0.98","Apartment/Condo","1",,"604-916-4898","3% ON THE 1ST 100K; 1.5% ON THE BALANCE. PHYSICAL INTRO MUST BE BY BUYER’S AGENT OR COMMISSION WON'T BE PAID & $500 WILL BE RECEIVED BY BUYER'S AGENT.","Greystone",,"1",,,,"2","V0N 1B4",,,"BC",,,,
"R2322468","Residential Detached","S","6775 DUFFERIN AVENUE","Whytecliff","1971","House/Single Family","48","West Vancouver","West Vancouver","5/31/2019","Austin (Text is best)","2","$3,997.16","11/13/2018","009-617-400",,,"1/2/2019","$1,400,000","$762.53","0.94","2","4","RS4","$1,497,000","50","1,836","$762.53","0.90","House/Single Family","1",,"604-710-2671","3.22% ON THE FIRST $100,000 + 1.15% ON THE BALANCE",,"0.0","1","0.00",,,"2","V7W 2K3",,,"BC",,,,
"R2317528","Residential Detached","S","319 NOOTKA STREET","The Heights NW","2018","House/Single Family","0","New Westminster","New Westminster","4/30/2019","ALY","3","$3,564.49","10/22/2018","002-424-797",,,"12/18/2018","$1,400,000","$688.30","0.93","4","5","RS-1","$1,499,000","57","2,034","$688.30","0.93","House/Single Family","2",,"604-351-3917","3.225% ON THE FIRST $100,000 AND 1.1625% ON THE BALANCE",,"123.7","1","33.00",,,"3","V3L 4X3",,,"BC",,,,
"R2323441","Residential Attached","S","2105 1033 MARINASIDE CRESCENT","Yaletown","2002","Apartment/Condo","16","Vancouver West","Vancouver","6/30/2019","TEXT KEITH","2","$3,692.51","11/16/2018","025-203-746","38","$494.24","12/12/2018","$1,400,000","$1,310.86","0.90","2","2","CD-1","$1,549,000","26","1,068","$1,310.86","0.90","Apartment/Condo","1",,"604-368-4101","3.255% ON THE FIRST $100K & 1.1625% ON THE BALANCE","QUAYWEST",,"0",,,,"1","V6Z 3A3",,"Tenanted","BC",,,,
"R2306705","Residential Detached","S","6225 RALEIGH STREET","Killarney VE","1965","House/Single Family","54","Vancouver East","Vancouver","6/30/2019","Mark","2","$5,159.32","9/13/2018","007-955-804",,,"12/31/2018","$1,400,000","$550.96","0.97","2","4","RS-1","$1,450,000","109","2,541","$550.96","0.74","House/Single Family","2",,"778-840-7653","3.255% ON FIRST $100,000/1.1625% ON BAL","HEART OF KILLARNEY","116","2","32.57",,,"1","V5S 2W6",,"YES","BC",,,,
"R2324737","Residential Attached","S","803 1438 RICHARDS STREET","Yaletown","2004","Apartment/Condo","15","Vancouver West","Vancouver","5/4/2019","Laura Lee","2","$3,514.81","11/22/2018","025-849-981",,"$570.96","12/20/2018","$1,415,000","$1,239.05","0.95","2","2","CD-1","$1,489,000","28","1,142","$1,239.05","0.91","Apartment/Condo","1",,"604-290-1885","3.255% 1ST $100K / 1.1625% ON THE BALANCE","AZURA I",,"0",,,,"1","V6Z 3B8",,"OWNER NEVER LIVE IN","BC",,,,
"R2328136","Land Only","S","6147 152B STREET","Sullivan Station",,,,"Surrey","Surrey","4/25/2019","TOUCH BASE ONLY",,"$0.00","12/12/2018","030-389-099",,,"12/13/2018","$1,425,000","$101.76","1.00",,,"RHG","$1,429,000","1",,"$101.76","1.00","Other",,"Allowed Access","604-786-2685","3.22% ON THE FIRST 100K AND 1.15% ON THE BALANCE",,"122",,"97.00","No",,,"V3S 5X5",,"NEW LOT","BC","At Lot Line",,"At Lot Line","City/Municipal"
"R2303680","Residential Detached","S","8540 WAGNER DRIVE","Saunders","1975","House/Single Family","43","Richmond","Richmond","8/22/2019","JANE MU","3","$4,734.62","9/6/2018","003-878-589",,,"12/20/2018","$1,428,000","$715.79","0.96","3","4","RS1/E","$1,488,000","105","1,995","$715.79","0.92","House/Single Family","1",,"604-537-9028","3.255% ON 1ST $100,000/1.16% ON BAL",,"100","1","60.00",,,"2","V7A 4N9",,,"BC",,,,
"R2295884","Residential Attached","S","311 2128 W 40TH AVENUE","Kerrisdale","2015","Apartment/Condo","4","Vancouver West","Vancouver","2/7/2019","Jacob Huang","2","$3,344.35","8/7/2018","029-504-295","4","$537.06","12/20/2018","$1,450,000","$1,156.30","0.91","3","2","C-2","$1,588,000","135","1,254","$1,156.30","0.91","Apartment/Condo","1",,"604-808-2275","3.255 ON THE 1ST $100,000 AND 1.1625% ON THE BALANCE",,,"0",,,,"1","V6M 1W5",,,"BC",,,,
"R2321209","Residential Detached","S","14366 82 AVENUE","Bear Creek Green Timbers","1991","House/Single Family","28","Surrey","Surrey","3/31/2019","Lucky Sahota","3","$4,820.33","11/7/2018","016-111-095",,,"12/17/2018","$1,450,000","$324.38","0.95","4","4","RH-G","$1,525,000","40","4,470","$324.38","0.95","House/Single Family","1",,"604-598-7771","3.25% ON 100K AND 1.15% BALANCE",,"149.20","3","98.00",,,"10","V3W 0J4",,,"BC",,,,
"R2324974","Residential Detached","S","261 W QUEENS ROAD","Upper Lonsdale","1967","House/Single Family","52","North Vancouver","North Vancouver","4/30/2019","Joe or Toni","2","$6,384.65","11/26/2018","012-787-035",,,"12/20/2018","$1,460,000","$572.55","0.97","3","5","RSNQ","$1,499,000","24","2,550","$572.55","0.97","House/Single Family","2",,"604-904-3335","3.22% ON THE 1ST $100K AND 1.15% ON THE BALANCE","Upper Lonsdale","119","2","60.00",,,"4","V7N 2K6",,,"BC",,,,
"R2327474","Residential Detached","S","10671 ARGENTIA DRIVE","Steveston North","1975","House/Single Family","43","Richmond","Richmond","6/9/2019","TOUCHBASE OR CALL CLARA","2","$4,532.44","12/10/2018","003-976-602",,,"12/16/2018","$1,465,000","$709.44","0.96","3","3","RS1/E","$1,528,000","6","2,065","$709.44","0.96","House/Single Family","1",,"604-722-2161","3.255% ON 1ST $100,000/1.1625% ON BAL",,,"1","0.00",,,"6","V7E 4K6",,,"BC",,,,
"R2325599","Residential Attached","S","2839 W 16TH AVENUE","Kitsilano","1995","1/2 Duplex","23","Vancouver West","Vancouver","2/28/2019","TARA BROCKWAY-PLS TOUCHBASE","2","$4,219.50","11/28/2018","023-205-202",,"$0.00","12/16/2018","$1,480,000","$1,034.97","0.99","3","3","RT-2","$1,488,000","18","1,430","$1,034.97","0.99","1/2 Duplex","1",,"604-602-1111","3.255% ON THE 1ST $100,000 + 1.1% ON THE BALANCE",,,"1",,,,"1","V6K 3C5",,,"BC",,,,
"R2307445","Residential Detached","S","14709 16A AVENUE","Sunnyside Park Surrey","1977","House/Single Family","42","South Surrey White Rock","Surrey","3/15/2019","Lacey","2","$5,120.60","9/17/2018","002-384-183",,,"12/16/2018","$1,500,000","$544.27","0.94","3","4","RES","$1,599,900","90","2,756","$544.27","0.88","House/Single Family","1",,"604-910-5223","3.22% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE UPON FIRST PHYSICAL INTRODUCTION OTHERWISE $2500","Sunnyside Park","150","1","70.00",,,"6","V4A 5M6",,,"BC",,,,
"R2326262","Residential Detached","S","2519 BALACLAVA STREET","Kitsilano","1914","House/Single Family","104","Vancouver West","Vancouver","3/31/2019","Randy","3","$6,140.67","11/30/2018","011-696-044",,,"12/11/2018","$1,500,000","$577.15","0.94","3","4","RS5","$1,588,000","11","2,599","$577.15","0.94","House/Single Family","3",,"604-931-5330","3.255% ON FIRST $100,000 AND 1.1625% ON BALANCE",,"86.82","1","31.26",,,"1","V6K 4C9",,,"BC",,,,
"R2280000","Residential Detached","S","7860 WATERTON DRIVE","Broadmoor","1974","House/Single Family","45","Richmond","Richmond","12/31/2018","DAVID MING","2","$5,746.06","6/14/2018","001-740-032",,,"12/13/2018","$1,530,000","$676.39","0.88","3","3","RS-1","$1,739,000","182","2,262","$676.39","0.88","House/Single Family","1",,"778-316-6668","3.225% 1ST $100K / 1.1625% ON BALANCE","MAPLE LANE","118.00","3","60.00",,,"4","V7A 4G4",,"Rental Property, Never Lived In","BC",,,,
"R2317029","Residential Attached","S","1116 E 16TH AVENUE","Knight","2018","1/2 Duplex","0","Vancouver East","Vancouver","2/28/2019","Sean","2","$0.00","10/22/2018","015-619-770","3","$0.00","12/12/2018","$1,570,000","$1,036.30","1.01","3","3","RT-5","$1,549,900","51","1,515","$1,036.30","0.93","1/2 Duplex","1",,"604-782-0821","3.22% ON THE FIRST $100,000 & 1.1625% ON THE BALANCE.","Cedar Cottage","122","1","49.50",,,"1","V5T 2W3",,,"BC",,,,
"R2317869","Residential Detached","S","9875 RATHBURN DRIVE","Oakdale","1995","House/Single Family","24","Burnaby North","Burnaby","4/30/2019","Text Katayoon","4","$5,728.56","10/23/2018","018-700-276",,,"1/4/2019","$1,575,000","$312.00","0.93","5","8","R2","$1,699,900","73","5,048","$312.00","0.88","House/Single Family","3",,"604-315-8715","3.255% ON THE 1ST $100,000; 1.1625% ON THE BALANCE","OAKDALE","148","2","65.00",,,"5","V3J 7J4",,,"BC",,,,
"R2316733","Multifamily","S","7615-7617 120 STREET","Scottsdale","1969","Duplex","49","N. Delta","Delta","10/18/2019","JUNAID IQBAL","4","$4,116.94","10/19/2018","009-064-354",,,"12/28/2018","$1,600,000","$361.17","0.85","4","12","RM-1","$1,880,000","70","4,430","$361.17","0.85","Duplex","4",,"778-322-1777","3.22% ON 1ST $100K & 1.15% ON REMAINING BALANCE",,"133","0","93.00",,,"12","V4C 6P6",,"SELLER NEVER LIVED HERE","BC",,,,
"R2317458","Residential Detached","S","22625 38 AVENUE","Campbell Valley","1973","House with Acreage","45","Langley","Langley","1/31/2019","Laura Dech","2","$9,728.86","10/23/2018","006-249-167",,,"12/12/2018","$1,600,000","$513.48","0.87","2","4","RU-3","$1,849,000","50","3,116","$513.48","0.87","House with Acreage","1",,"604-533-3491","3.22% ON THE FIRST $100,000 & 1.15% ON THE BALANCE",,"954.7","2","326.77",,,"9","V2Z 2G9",,,"BC",,,,
"R2303288","Residential Detached","S","4219 LIONS AVENUE","Forest Hills NV","1954","House/Single Family","64","North Vancouver","North Vancouver","8/31/2019","Greg","1","$8,904.03","9/6/2018","009-910-689",,,"12/14/2018","$1,620,000","$691.72","0.85","2","5","RSCH","$1,895,000","99","2,342","$691.72","0.81","House/Single Family","1",,"604-760-4734","3.22% ON FIRST $100,000 / 1.15% ON BALANCE",,"324 irr","1","37.00",,,"4","V7R 3S2",,,"BC",,,,
"R2327765","Residential Attached","S","704 77 WALTER HARDWICK AVENUE","False Creek","2010","Apartment/Condo","9","Vancouver West","Vancouver","3/15/2019","MICHELLE YU","2","$4,215.26","12/11/2018","028-248-228",,"$793.80","12/30/2018","$1,630,000","$1,261.61","0.96","2","2","CD-1","$1,699,000","19","1,292","$1,261.61","0.96","Apartment/Condo","1",,"604-618-2626","3.255% OF 1ST $100,000/1.1625% ON BAL","KAYAK-VILLAGE ON FALSE CREEK",,"0",,,,"1","V5Y 0C6",,,"BC",,,,
"R2311654","Residential Detached","S","2200 BOEING AVENUE","Sea Island","2018","House/Single Family","0","Richmond","Richmond","1/30/2019","Danny Jia","3","$2,941.26","10/1/2018","003-653-421",,,"12/15/2018","$1,640,000","$540.36","0.91","4","4","RS1/E","$1,798,000","75","3,035","$540.36","0.91","House/Single Family","1",,"778-388-9047","3.225% ON THE FIRST $100,000 PLUS 1.1625% ON THE BALANCE","Burkeville",,"1","50.00",,,"3","V7B 1J3",,,"BC",,,,
"R2319926","Residential Detached","S","2061 E 42ND AVENUE","Killarney VE","1994","House/Single Family","25","Vancouver East","Vancouver","3/12/2019","Jenny Mak","4","$5,576.87","10/30/2018","013-894-919",,,"12/11/2018","$1,650,000","$690.38","0.95","4","4","RS-1","$1,728,000","42","2,390","$690.38","0.95","House/Single Family","1",,"604-649-7678","3.255% ON THE 1ST $100,000 AND 1.1625% ON THE BALANCE",,"110.75","2","36.00",,,"2","V5P 1L9",,,"BC",,,,
"R2319767","Residential Attached","S","2402 1238 RICHARDS STREET","Yaletown","1998","Apartment/Condo","20","Vancouver West","Vancouver","1/30/2019","COREY MARTIN","2","$4,334.26","10/28/2018","024-183-938",,"$770.05","12/16/2018","$1,650,000","$1,023.57","0.92","2","2","DD","$1,799,000","49","1,612","$1,023.57","0.92","Apartment/Condo","1",,"778-836-8842","1.3% OF SALE PRICE","METROPOLIS",,"0",,,,"2","V6B 6M6",,,"BC",,,,
"R2326112","Residential Detached","S","8530 BUCKHORN DRIVE","Alpine Meadows","1969","House/Single Family","50","Whistler","Whistler","5/28/2019","Dave Burch","1","$5,634.04","11/28/2018","008-708-100",,,"12/19/2018","$1,700,000","$1,967.59","0.94","1","2","RI1","$1,799,000","21","864","$1,967.59","0.94","House/Single Family","1",,"604-935-7913","3% ON THE 1ST 100K; 1.5% ON THE BALANCE. PHYSICAL INTRO MUST BE BY BUYER’S AGENT OR COMMISSION WON'T BE PAID & $500 WILL BE RECEIVED BY BUYER'S AGENT.",,,"1","0.00",,,"3","V8E 0G2",,,"BC",,,,
"R2328387","Residential Detached","S","540 EBERT AVENUE","Coquitlam West","1982","House/Single Family","36","Coquitlam","Coquitlam","6/30/2019","BRAD","1","$6,079.41","12/18/2018","009-474-625",,,"12/27/2018","$1,710,000","$551.97","1.14","1","3","SFD","$1,499,900","9","3,098","$551.97","1.14","House/Single Family","1",,"604-803-5450","3.255% ON THE 1ST $100,000 & 1.1625% ON THE BALANCE",,"0","2","0.00",,,"6","V3J 2L2",,,"BC",,,,
"R2326492","Residential Detached","S","348 W 21ST STREET","Central Lonsdale","1995","House/Single Family","23","North Vancouver","North Vancouver","6/4/2019","Joanne","3","$5,309.41","12/4/2018","018-819-001",,,"12/11/2018","$1,750,000","$580.82","0.97","4","5","RS-1","$1,798,000","7","3,013","$580.82","0.97","House/Single Family","1",,"604-836-5412","3.22% FIRST $100,000. 1.15% REMAINDER",,"135","1","38.50",,,"2","V7M 1Z5",,,"BC",,,,
"R2305042","Residential Detached","S","2126 LORRAINE AVENUE","Central Coquitlam","1996","House/Single Family","22","Coquitlam","Coquitlam","3/12/2019","Simon Coutts","4","$7,039.27","9/10/2018","000-532-819",,,"12/12/2018","$1,750,000","$277.78","0.93","5","7","RES","$1,888,000","93","6,300","$277.78","0.88","House/Single Family","2",,"604-202-9922","3.22% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE.",,,"1","10,098.00",,,"9","V3K 2M6",,,"BC",,,,
"R2323753","Residential Detached","S","4015 DUNDAS STREET","Vancouver Heights","2018","House/Single Family","0","Burnaby North","Burnaby","3/31/2019","APRIL - TOUCHBASE/TEXT","3","$0.00","11/19/2018","003-047-601",,,"12/13/2018","$1,765,000","$733.89","0.91","4","6","SFD","$1,938,000","24","2,405","$733.89","0.91","House/Single Family","2",,"604-728-8996","3.255% 1ST $100,000 & 1.1625% ON THE BALANCE **WITH PHYSICAL INTRODUCTION & ALL SUBSEQUENT SHOWINGS OR ELSE $500.00",,"82","1","50.00",,,"4","V5C 1A8",,"BRAND NEW HOME WARRANTY","BC",,,,
"R2326821","Residential Detached","S","13658 19 AVENUE","Sunnyside Park Surrey","1989","House/Single Family","30","South Surrey White Rock","Surrey","4/5/2019","TOUCHBASE Glenn Dennis","2","$6,497.93","12/5/2018","009-804-633",,,"12/11/2018","$1,765,000","$672.12","0.93","2","4","RH-G","$1,888,000","6","2,626","$672.12","0.93","House/Single Family","1",,,"3.22% ON THE 1ST $100,000; 1.15% ON THE BALANCE","BELL PARK","78","2","154.00",,,"5","V4A 9E9",,,"BC",,,,
"R2326337","Residential Detached","S","4398 HURST STREET","Metrotown","1988","House/Single Family","31","Burnaby South","Burnaby","4/30/2019","TOUCHBASE ONLY","3","$6,544.98","12/3/2018","012-730-602",,,"12/16/2018","$1,768,800","$708.09","0.98","3","5","R9","$1,799,000","13","2,498","$708.09","0.98","House/Single Family","2",,"604-250-0177","3.255% 1ST $100,000 & 1.1625% ON BALANCE",,"92.51","2","50.62",,,"4","V5J 1M9",,,"BC",,,,
"R2324627","Residential Detached","S","5591 SHINDE STREET","Steveston South","2018","House/Single Family","0","Richmond","Richmond","5/31/2019","JEANIE HO","3","$4,420.43","11/22/2018","029-903-629",,,"12/14/2018","$1,788,000","$914.11","1.00","3","3","ZS2","$1,788,000","22","1,956","$914.11","1.00","House/Single Family","1",,"604-783-0859","3.255% ON 1ST $100,000 AND 1.1625% ON REMAINING BALANCE","MONCTON","99.77","1","35.00",,,"2","V7E 0C2",,,"BC",,,,
"R2325240","Residential Detached","S","3881 YALE STREET","Vancouver Heights","1926","House/Single Family","92","Burnaby North","Burnaby","2/26/2019","Cherie Carpenter","3","$7,026.69","11/26/2018","012-001-473",,,"12/16/2018","$1,800,000","$592.69","0.90","4","5","R3","$1,998,000","20","3,037","$592.69","0.90","House/Single Family","2",,"604-779-9323","3.22% ON THE FIRST 100,000 AND 1.15% ON THE BALANCE","Vancouver Heights","122","1","50.00",,,"3","V5C 1P5",,,"BC",,,,
"R2316749","Residential Attached","S","518 2202 GONDOLA WAY","Whistler Creek","2002","Apartment/Condo","16","Whistler","Whistler","1/23/2019","Dani O'Neill","2","$6,221.83","10/13/2018","025-503-944",,"$1,553.49","12/12/2018","$1,800,000","$1,211.31","0.95","2","2","CC2","$1,899,000","60","1,486","$1,211.31","0.90","Apartment/Condo","0",,"604-698-6977","1.5%. PHYSICAL INTRO MUST BE BY BUYER’S AGENT OR COMMISSION WON'T BE PAID & $500 WILL BE RECEIVED BY BUYER'S AGENT.","First Tracks Lodge, Whistler Creekside",,"1",,,,"1","V8E 0M7",,,"BC",,,,
"R2310498","Residential Detached","S","5215 LEFEUVRE ROAD","Bradner","9999","Manufactured with Land","999","Abbotsford","Abbotsford","3/31/2019","Mike Braun","2","$5,965.00","9/26/2018","012-732-931",,,"12/23/2018","$1,800,000","$1,304.35","0.82","2","5","A-1","$2,199,000","88","1,380","$1,304.35","0.82","Manufactured with Land","1",,"604-835-0100","3.22% ON THE 1ST $100,000 AND 1.15% ON THE BALANCE","Bradner","747","0","304.00",,,"6","V4X 1P9",,"rented","BC",,,,
"R2318386","Residential Detached","S","854 E 14TH AVENUE","Mount Pleasant VE","1912","House/Single Family","107","Vancouver East","Vancouver","2/25/2019","TOUCHBASE","2","$6,027.95","10/25/2018","003-507-581",,,"12/20/2018","$1,810,000","$747.93","0.93","2","5","RT-5","$1,949,000","56","2,420","$747.93","0.91","House/Single Family","2",,"604-779-8045","3.225% ON THE 1ST $100,000 AND 1.1625% ON THE BALANCE.","MOUNT PLEASANT","33","2","112.00",,,"2","V5T 2N6",,"DATED SEPT 10TH 2018","BC",,,,
"R2301866","Residential Detached","S","4741 RUTLAND ROAD","Caulfeild","1961","House/Single Family","58","West Vancouver","West Vancouver","1/3/2019","NO TOUCHBASE. TEXT AMIR","3","$6,500.50","9/4/2018","015-467-465",,,"12/20/2018","$1,825,000","$755.07","0.91","3","4","RS10","$1,998,000","107","2,417","$755.07","0.91","House/Single Family","2",,"604-657-5030","3.22% ON THE 1ST $100,000 & 1.15% ON THE BALANCE",,"IRR","2","238.84",,,"4","V7W 1G6",,,"BC",,,,
"R2311625","Residential Attached","S","2202 125 E 14TH STREET","Central Lonsdale","2017","Apartment/Condo","2","North Vancouver","North Vancouver","2/2/2019","TOM K.C. LIU","2","$4,238.59","10/2/2018","030-215-218","24","$626.23","12/12/2018","$1,900,000","$1,452.60","0.96","2","3","MFD","$1,980,000","71","1,308","$1,452.60","0.96","Apartment/Condo","1",,"604-809-8866","3.22% ON 1ST $100,000 / 1.15% ON BALANCE",,,"0",,,,"2","V7L 0E6",,,"BC",,,,
