"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"R2316455","Residential Attached","S","604 283 DAVIE STREET","Yaletown","1994","Apartment/Condo","24","Vancouver West","Vancouver","4/17/2019","FARAH","2","$2,288.06","10/17/2018","018-682-421",,"$546.45","11/15/2018","$1,180,000","$939.49","0.92","2","2","CD-1","$1,288,000","29","1,256","$939.49","0.85","Apartment/Condo","1",,"604-716-2248","3.25% ON 1ST $100,000/1.15% ON BAL PLUS $10,000 BONUS UPON COMPLETION","PACIFIC PLAZA",,"0",,,,"2","V6B 5T6",,,"BC",,,,
"R2301848","Residential Detached","S","13768 58A AVENUE","Panorama Ridge","2003","House/Single Family","15","Surrey","Surrey","1/31/2019","Jaspal Nandha","5","$5,475.00","9/4/2018","017-489-580",,,"11/22/2018","$1,182,000","$375.24","0.93","5","6","RF","$1,270,000","79","3,150","$375.24","0.93","House/Single Family","3",,"778-885-3325","3.22% 1ST 100K, 1.15% ON BALANCE",,"127","2","65.00",,,"6","V3X 3J1",,"upon offer acceptance","BC",,,,
"R2322579","Residential Attached","S","1909 1188 PINETREE WAY","North Coquitlam","2016","Apartment/Condo","2","Coquitlam","Coquitlam","2/23/2019","Annie Bridge","2","$3,799.91","11/13/2018","029-732-719",,"$509.61","11/21/2018","$1,188,800","$804.33","1.00","3","3","CONDO","$1,188,800","8","1,478","$804.33","1.00","Apartment/Condo","1",,"604-456-9331","3.255% ON THE FIRST 100,000 AND 1.1625% ON THE BALANCE.","MTHREE",,"0","0.00",,,"2","V3B 0K9",,,"BC",,,,
"R2316158","Residential Attached","S","57 1550 LARKHALL CRESCENT","Northlands","1994","Townhouse","24","North Vancouver","North Vancouver","10/16/2019","604-818-2792","2","$4,707.71","10/17/2018","018-698-441",,"$456.95","11/19/2018","$1,190,000","$638.75","0.97","3","3","RM2","$1,229,800","33","1,863","$638.75","0.97","Townhouse","1",,"604-818-2792","3.2% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE",,,"2",,,,"3","V7H 2Z2",,,"BC",,,,
"R2323594","Residential Detached","S","3282 CLIVE AVENUE","Collingwood VE","1946","House/Single Family","72","Vancouver East","Vancouver","5/31/2019","Sharman Wieser (TEXT OK)","2","$4,818.89","11/19/2018","013-983-709",,,"11/20/2018","$1,190,000","$594.41","1.06","2","3","RS-1","$1,120,000","1","2,002","$594.41","1.06","House/Single Family","1",,"604-767-1468","3.22% FIRST $100,000 / 1.15% ON BALANCE","Joyce / Collingwood","130.3","1","33.00",,,"3","V5R 4V2",,"AS IS, WHEE IS","BC",,,,
"R2312698","Residential Detached","S","3838 COACHSTONE WAY","Abbotsford East","2017","House/Single Family","1","Abbotsford","Abbotsford","2/28/2019","Blondie","3","$5,335.69","10/4/2018","018-627-293",,,"11/15/2018","$1,190,000","$275.65","0.98","4","5","RS3","$1,218,800","42","4,317","$275.65","0.98","House/Single Family","1",,"604-855-7393","3.22.% ON FIRST $100,000. AND 1.15% ON REMAINDER","CREEKSTONE ON THE PARK","98.5","1","59.97",,,"4","V2S 8G7",,"New construction","BC",,,,
"R2319047","Residential Detached","S","2654 BREWSTER DRIVE","Scott Creek","1988","House/Single Family","30","Coquitlam","Coquitlam","1/29/2019","MARIA DOLGOVA","3","$5,081.76","10/29/2018","010-339-965",,,"11/23/2018","$1,191,200","$309.40","0.96","4","5","RES","$1,235,000","25","3,850","$309.40","0.95","House/Single Family","2",,"778-246-3425","3.255% ON 1ST $100,000 / 1.1625% ON BALANCE",,,"3","0.00",,,"4","V3B 7B5",,,"BC",,,,
"R2322983","Residential Detached","S","322 TECK STREET","Maillardville","1998","House/Single Family","20","Coquitlam","Coquitlam","2/14/2019","ALY","4","$5,205.60","11/14/2018","023-284-544",,,"11/25/2018","$1,195,000","$394.65","1.00","4","5","RS-1","$1,199,000","11","3,028","$394.65","1.00","House/Single Family","2",,"604-351-3917","3.225% ON THE FIRST $100,000 AND 1.1625% ON THE BALANCE",,"0","1","0.00",,,"5","V3K 5T2",,,"BC",,,,
"R2278185","Residential Detached","S","14927 35 AVENUE","Morgan Creek","2004","House/Single Family","14","South Surrey White Rock","Surrey","6/11/2019","Jason Cheung","4","$5,200.83","6/11/2018","025-456-482",,,"11/24/2018","$1,195,000","$357.78","0.92","5","6","RES","$1,299,000","152","3,340","$357.78","0.90","House/Single Family","2",,"604-355-1555","3.2% ON FIRST $100K AND 1.15% ON BALANCE","Rosemary Heights",,"2","36.00",,,"4","V3S 0T4",,,"BC",,,,
"R2302998","Residential Attached","S","1907 838 W HASTINGS STREET","Downtown VW","2011","Apartment/Condo","7","Vancouver West","Vancouver","9/5/2019","MJ or use Touchbase","1","$2,818.24","9/5/2018","028-437-055",,"$665.04","11/20/2018","$1,198,000","$1,169.92","0.86","2","2","CD-1","$1,398,000","76","1,024","$1,169.92","0.86","Apartment/Condo","1",,"778-994-9649","3.255% ON 1ST $100,000 AND 1.1625% ON THE BALANCE","Jameson House",,"0",,,,"1","V6C 0A6",,"Rental","BC",,,,
"R2317785","Residential Detached","S","244 66 STREET","Boundary Beach","1977","House/Single Family","41","Tsawwassen","Delta","3/31/2019","AMY LAMBERT","2","$4,176.58","10/23/2018","010-031-677",,,"11/27/2018","$1,199,000","$794.57","0.97","2","3","RM1","$1,239,000","35","1,509","$794.57","0.93","House/Single Family","1",,"604-943-8080","3.255% FIRST $100,000 PLUS 1.1625% ON BALANCE",,"95.40","1","50.00",,,"3","V4L 1M8",,,"BC",,,,
"R2313395","Residential Detached","S","3334 E 27TH AVENUE","Renfrew Heights","1946","House/Single Family","72","Vancouver East","Vancouver","6/16/2019","E.J. BUGAYONG","1","$4,332.42","10/9/2018","014-392-950",,,"11/26/2018","$1,200,000","$508.04","0.97","1","4","RS-1","$1,239,900","48","2,362","$508.04","0.97","House/Single Family","1",,"604-722-5167","3.125% ON THE FIRST $100,000 AND 1.1625% ON THE BALANCE","RENFREW HEIGHTS","120","1","33.00",,,"2","V5R 1P7",,,"BC",,,,
"R2297462","Residential Detached","S","5780 147A STREET","Sullivan Station","2005","House/Single Family","13","Surrey","Surrey","12/31/2018","RANDY FRIESEN","3","$4,969.32","8/14/2018","025-922-041",,,"11/21/2018","$1,200,000","$339.08","0.96","4","4","SFR","$1,249,888","99","3,539","$339.08","0.88","House/Single Family","2",,"604-209-2181","3.22% ON THE 1ST $100,000 / 1.15% ON BALANCE","PANORAMA HILL","Irreg","2","50.00",,,"8","V3S 1S2",,"DATED AUG 14, 2018","BC",,,,
"R2307191","Residential Detached","S","13955 61 AVENUE","Sullivan Station","2014","House/Single Family","4","Surrey","Surrey","3/31/2019","JOLLY SOHAL","4","$4,675.59","9/18/2018","029-098-751",,,"11/20/2018","$1,200,000","$327.87","0.98","5","5","RF12","$1,228,888","63","3,660","$327.87","0.98","House/Single Family","2",,"604-781-6264","3.22% ON FIRST $100,000 & 1.15% ON BALANCE",,"101.00","2","44.00",,,"4","V3X 0H1",,"UPON ACCEPTENCE","BC",,,,
"R2325242","Residential Attached","S","PH1106 3557 SAWMILL CRESCENT","Champlain Heights","2018","Apartment/Condo","0","Vancouver East","Vancouver","3/25/2019","CHOW & KAI GROUP","2","$0.00","11/25/2018","030-449-278","11","$579.24","11/26/2018","$1,200,000","$919.54","0.92","2","3","RES","$1,299,000","1","1,305","$919.54","0.92","Apartment/Condo","1",,"604-346-7200","3.2% ON 1ST $100,000 / 1.15% ON BAL + $5,000","ONE TOWN CENTER",,"0",,,,"2","V5S 0E2",,,"BC",,,,
"R2318856","Residential Attached","S","1486 W 5TH AVENUE","False Creek","2000","Townhouse","18","Vancouver West","Vancouver","2/28/2019","MICHAEL","2","$2,854.13","10/29/2018","024-683-663","15","$590.00","11/14/2018","$1,200,000","$845.07","0.92","3","2","C-3A","$1,298,000","16","1,420","$845.07","0.92","Townhouse","1",,"604-561-2100","3.25% ON THE 1ST $100,000 AND 1.16% ON THE BALANCE + $10,000 BUYERS AGENT BONUS","CARRARA OF PORTICO",,"1",,,,"2","V6H 4G3",,,"BC",,,,
"R2306750","Residential Attached","S","329 3309 PTARMIGAN PLACE","Blueberry Hill","1992","Apartment/Condo","26","Whistler","Whistler","3/14/2019","Nick","2","$3,675.38","9/14/2018","017-996-651",,"$800.00","11/26/2018","$1,207,000","$856.03","0.93","2","2","LUC","$1,295,000","73","1,410","$856.03","0.88","Apartment/Condo","1",,"604-902-0091","3% ON THE FIRST 100K AND 1.5% ON THE BALANCE.","Greyhawk/Blueberry",,"1","0.00",,,"1","V0N 1B3",,,"BC",,,,
"R2318861","Residential Detached","S","2220 KUGLER AVENUE","Central Coquitlam","1991","House/Single Family","27","Coquitlam","Coquitlam","4/29/2019","ERIC ZAMORA","2","$5,026.01","10/29/2018","016-040-961",,,"11/14/2018","$1,208,000","$365.18","0.93","3","4","RS-1","$1,299,000","16","3,308","$365.18","0.93","House/Single Family","1",,"778-389-4556","3% ON 1ST $100,000/1.15% ON BAL",,"96","2","66.00",,,"8","V3K 2S7",,,"BC",,,,
"R2313707","Residential Attached","S","14 9560 ALEXANDRA ROAD","West Cambie","2018","Townhouse","0","Richmond","Richmond","12/31/2019","MIKHTIAR SIAN","2","$0.00","10/3/2018","030-374-065",,"$295.77","11/25/2018","$1,210,000","$648.79","0.93","3","3","ZT67","$1,299,000","53","1,865","$648.79","0.93","Townhouse","1",,"604-760-6024","3.255%-1ST $100K/1.1625% BAL PLUS $10,000 BONUS",,,"0",,,,"2","V6X 1C5",,,"BC",,,,
"R2275699","Residential Detached","S","15569 GOGGS AVENUE","White Rock","2017","House/Single Family","1","South Surrey White Rock","White Rock","2/28/2019","Zaka or Parveen","3","$5,505.24","6/4/2018","028-684-354",,,"11/15/2018","$1,214,286","$367.85","0.93","4","5","SFD","$1,299,000","164","3,301","$367.85","0.88","House/Single Family","2",,"604-720-8675","3.22% ON 1ST $100,000 / 1.15% ON BAL",,"130","2","39.00",,,"3","V4B 2N6",,,"BC",,,,
"R2324143","Residential Detached","S","1029 SALTER STREET","Queensborough","2014","House/Single Family","4","New Westminster","New Westminster","3/31/2019","JAN SHI","4","$4,750.67","11/19/2018","028-822-170",,,"11/26/2018","$1,215,000","$400.33","0.99","5","5","RQ-1","$1,228,000","7","3,035","$400.33","0.99","House/Single Family","2",,"604-339-3803","3.255% ON 1ST $100,000/1.1625% ON BAL",,"126","1","33.00",,,"2","V3M 0H5",,,"BC",,,,
"R2307388","Residential Attached","S","906 1650 W 7TH AVENUE","Fairview VW","2006","Apartment/Condo","12","Vancouver West","Vancouver","12/31/2018","Paul","1","$3,023.00","9/17/2018","026-600-960","11","$558.89","11/24/2018","$1,220,000","$1,086.38","0.94","2","2","C3A","$1,298,000","68","1,123","$1,086.38","0.94","Apartment/Condo","1",,"604-788-0463","3.255% ON THE FIRST $100,000 / 1.1625% ON THE BALANCE","Virtu",,"0",,,,"1","V6J 5N1",,,"BC",,,,
"R2314774","Residential Detached","S","10460 HOLLYMOUNT DRIVE","Steveston North","1978","House/Single Family","40","Richmond","Richmond","2/28/2019","ANDREA CHU","2","$3,768.79","10/12/2018","003-756-611",,,"11/25/2018","$1,220,000","$539.11","0.98","3","4","RS1/B","$1,249,800","44","2,263","$539.11","0.94","House/Single Family","1",,"604-338-6600","3.255% ON THE 1ST $100,000 AND 1.1625% ON THE BALANCE",,"99.90","2","40.22",,,"1","V7E 4Z2",,,"BC",,,,
"R2311537","Residential Detached","S","4677 HERMITAGE DRIVE","Steveston North","1980","House/Single Family","38","Richmond","Richmond","12/15/2018","TOUCHBASE","2","$3,695.67","10/1/2018","004-247-752",,"$0.00","11/15/2018","$1,225,000","$505.36","0.95","3","5","R1","$1,288,000","45","2,424","$505.36","0.95","House/Single Family","1",,"604-279-3865","3.255% ON 1ST 100K/1.1625% ON BAL",,"98.42","2","39.36",,,"2","V7E 4T1",,,"BC",,,,
"R2281925","Residential Detached","S","13569 HILTON ROAD","Bolivar Heights","1959","House/Single Family","59","North Surrey","Surrey","12/30/2018","Raj Gill","4","$3,742.95","6/26/2018","010-098-763",,,"11/14/2018","$1,225,000","$408.33","0.77","4","8","SFD","$1,600,000","141","3,000","$408.33","0.77","House/Single Family","1",,"778-317-4455","1.5% ON THE SELLING AMOUNT PLUS GST",,"165.47","0","50.52",,,"6","V3R 5J3",,,"BC",,,,
"R2321263","Residential Detached","S","18935 59A AVENUE","Cloverdale BC","2002","House/Single Family","16","Cloverdale","Surrey","3/6/2019","Melissa Carr","4","$5,142.10","11/6/2018","025-215-809",,,"11/26/2018","$1,230,000","$265.37","0.95","5","7","RES","$1,298,000","20","4,635","$265.37","0.95","House/Single Family","2",,"604-533-3491","3.22% ON 1ST $100,000.00 PLUS 1.15% ON THE BALANCE (UPON FIRST PHYSICAL INTRODUCTION TO THE PROPERTY,EXCLUDES  OPEN HOUSES) OTHERWISE $100.00)).",,,"4","76.00",,,"6","V3S 7T4",,,"BC",,,,
"R2316356","Residential Attached","S","1640 W 7 AVENUE","Fairview VW","2006","Townhouse","12","Vancouver West","Vancouver","1/15/2019","Amanda","2","$3,090.26","10/15/2018","800-089-899",,"$530.00","11/14/2018","$1,230,000","$978.52","0.96","2","3","C3A","$1,275,000","30","1,257","$978.52","0.96","Townhouse","1",,"778-991-9223","3.15% $100,000 / 1.15% ON BALANCE + $5,000 BONUS **","VIRTU",,"0",,,,"2","V6J 1S5",,,"BC",,,,
"R2303487","Residential Detached","S","9793 WILLIAMS ROAD","Saunders","2005","House/Single Family","13","Richmond","Richmond","12/4/2018","Emma(touchbase)","3","$3,814.09","9/4/2018","025-964-437",,,"11/14/2018","$1,238,000","$643.45","0.98","4","5","RS1/K","$1,268,000","71","1,924","$643.45","0.93","House/Single Family","2",,"778-682-0212","3.255% ON 1ST $!00,000/1.1625% ON BAL",,"100","1","35.00",,,"5","V7A 1H3",,,"BC",,,,
"R2315210","Residential Detached","S","1255 CHARTER HILL DRIVE","Upper Eagle Ridge","1980","House/Single Family","38","Coquitlam","Coquitlam","3/1/2019",,"3","$4,604.64","10/12/2018","005-633-737",,,"11/19/2018","$1,238,000","$362.73","0.97","4","6","RS-1","$1,279,000","38","3,413","$362.73","0.97","House/Single Family","1",,,"3.255% ON THE FIRST $100,000.00 AND 1.1625% ON THE BALANCE",,,"3","0.00",,,"4","V3E 1P1",,,"BC",,,,
"R2320512","Residential Detached","S","14463 80 AVENUE","Bear Creek Green Timbers","1995","House/Single Family","23","Surrey","Surrey","3/26/2019","LES WELLMAN","3","$4,513.00","11/4/2018","018-478-140",,,"11/26/2018","$1,240,000","$377.36","0.98","4","4","RHG","$1,269,000","22","3,286","$377.36","0.98","House/Single Family","1",,"604-581-3838","3.22% ON $100,000 & 1% ON BALANCE","British Manor","142","1","99.70",,,"14","V3C 8C2",,,"BC",,,,
"R2319739","Residential Detached","S","6490 KNIGHT DRIVE","Sunshine Hills Woods","1971","House/Single Family","47","N. Delta","Delta","1/31/2019","Justin or Touchbase","3","$5,126.11","10/31/2018","001-605-755",,,"11/14/2018","$1,245,000","$494.64","0.96","3","4","RS1","$1,299,900","14","2,517","$494.64","0.96","House/Single Family","1",,"778-846-5175","3.22% ON THE 1ST $100,000 AND 1.15% ON THE BALANCE","Sunshine Hills","159","3","69.30",,,"8","V4E 1S1",,,"BC",,,,
"R2316926","Residential Detached","S","9460 DESMOND ROAD","Seafair","1960","House/Single Family","58","Richmond","Richmond","4/30/2019","BILL DE MOOY","1","$4,752.47","10/17/2018","004-906-055",,,"11/21/2018","$1,250,000","$681.20","0.89","1","3","RS1/E","$1,399,900","35","1,835","$681.20","0.89","House/Single Family","1",,"604-274-2222","3.255% ON 1ST 100K/1.1625% ON BAL","SEAFAIR","110","0","66.00",,,,"V7E 1P9",,"TENANTED","BC",,,,
"R2301857","Land Only","S","8862 GAY STREET","Fort Langley",,,,"Langley","Langley","12/31/2018","Peter Iwasiuk",,"$5,661.98","9/3/2018","007-113-757",,,"11/20/2018","$1,250,000","$66.69","0.90",,,"R-1E","$1,389,000","78",,"$66.69","0.90","Other",,"Road Access","604-290-6922","3.22% ON 1ST $100,000./1.15% ON THE BALANCE",,"219",,"88.00","No",,,"V1M 2R4","No",,"BC","None",,"None","City/Municipal"
"R2322102","Residential Detached","S","45226 BERNARD AVENUE","Chilliwack W Young-Well","9999","House/Single Family","999","Chilliwack","Chilliwack","4/11/2019","Corney Les","2","$4,028.07","11/7/2018","000-913-596",,,"11/14/2018","$1,250,000","$350.53","1.00","2","4","R1A","$1,250,000","7","3,566","$350.53","1.00","House/Single Family","1",,"604-795-6938","3% 1ST $100,000 / 1.25% BAL",,"252","0","173.00",,,"12","V2P 1H1",,,"BC",,,,
"R2319740","Residential Detached","S","24063 FERN CRESCENT","Silver Valley","2019","House/Single Family","0","Maple Ridge","Maple Ridge","4/30/2019","Nicole Hunt","2","$0.00","10/31/2018","030-279-909",,,"11/27/2018","$1,253,936","$328.26","1.05","3","3","RS-1","$1,189,980","27","3,820","$328.26","1.04","House/Single Family","1",,"604-765-8670","2.55% ON THE FIRST $100,000 PLUS 1.1625% ON THE BALANCE","Fern Grove By Alouette River","0","1","0.00",,,"6","V0V 0V0",,"New Construction","BC",,,,
"R2313861","Residential Detached","S","14298 36A AVENUE","Elgin Chantrell","2008","House/Single Family","10","South Surrey White Rock","Surrey","3/31/2019","SUSAN NINOW","3","$4,732.42","10/10/2018","027-376-605",,"$190.00","11/26/2018","$1,258,000","$337.18","0.98","4","5","CDZ","$1,288,000","47","3,731","$337.18","0.98","House/Single Family","1",,"604-909-0111","3.25% 1ST $100K / 1.16% ON BALANCE","SOUTHPORT BY PARKLANE","110","2","48.00",,,"4","V4P 0C2",,,"BC",,,,
"R2313465","Residential Attached","S","27 5880 HAMPTON PLACE","University VW","1992","Townhouse","26","Vancouver West","Vancouver","4/30/2019","Pauline Jones","2","$2,219.29","10/9/2018","017-774-632","3","$497.31","11/23/2018","$1,260,000","$743.36","0.97","3","2","MF","$1,298,000","45","1,695","$743.36","0.90","Townhouse","1",,"604-518-7916","3.225% ON 1ST $100,000 1.1625% ON BALANCE","Thames Court",,"1",,,,"2","V6T 2E9",,,"BC",,,,
"R2315165","Residential Detached","S","7028 123B STREET","West Newton","1991","House/Single Family","27","Surrey","Surrey","1/30/2019","RAJINDER S DHALIWAL","4","$4,585.77","10/9/2018","015-329-178",,,"11/25/2018","$1,260,000","$283.15","0.92","5","6","RFR","$1,369,900","47","4,450","$283.15","0.92","House/Single Family","2",,"604-783-1313","3.25% ON THE FIRST $100,000 PLUS 1.15% ON BALANCE. ($1000 IF REALTOR NOT PRESENT AT 1ST AND ALL SUBSEQUENT SHOWINGS)",,"99.50","2","74.13",,,"7","V3W 0X2",,,"BC",,,,
"R2312966","Residential Detached","S","10599 YARMISH DRIVE","Steveston North","1980","House/Single Family","38","Richmond","Richmond","1/31/2019","ANITA CHAN","2","$3,739.90","10/5/2018","003-869-911",,,"11/22/2018","$1,260,000","$606.64","0.97","3","4","RS1/B","$1,298,000","48","2,077","$606.64","0.95","House/Single Family","1",,"604-273-2828","3.255% ON THE 1ST $100,000 AND 1.1625% ON THE BALANCE",,"85","2","47.00",,,"3","V7E 5E6",,,"BC",,,,
"R2304536","Residential Detached","S","5765 147A STREET","Sullivan Station","2005","House/Single Family","13","Surrey","Surrey","3/11/2019","Scott Moe","3","$4,419.45","9/11/2018","025-922-009",,,"11/20/2018","$1,262,500","$378.11","0.90","4","4","SFD","$1,398,800","70","3,339","$378.11","0.79","House/Single Family","1",,"604-533-3491","3.22% OF THE FIRST $100,000 AND 1.15% OF THE BALANCE",,,"1","27.55",,,"4","V3S 1S2",,,"BC",,,,
"R2315882","Residential Attached","S","6664 SALISBURY AVENUE","Highgate","2018","1/2 Duplex","0","Burnaby South","Burnaby","1/15/2019","Jane Lei (call/text)","3","$0.00","10/15/2018","030-533-759",,"$0.00","11/27/2018","$1,266,667","$659.04","0.85","4","4","R5","$1,498,000","43","1,922","$659.04","0.85","1/2 Duplex","1",,"778-229-5699","3.255% ON FIRST $100,000 AND 1.1625% ON BALANCE",,"120","1","32.00",,,"2","V5E 2Z1",,,"BC",,,,
"R2316600","Residential Detached","S","15124 BUENA VISTA AVENUE","White Rock","1987","House/Single Family","31","South Surrey White Rock","White Rock","1/17/2019","Michael Ireland's Assistant","3","$6,519.61","10/17/2018","004-647-645",,,"11/26/2018","$1,275,000","$441.94","0.86","4","3","RS-3","$1,490,000","40","2,885","$441.94","0.75","House/Single Family","2",,"604-541-4888","3.22% ON THE 1ST $100K & 1.15% ON BALANCE. BASED ON 1ST PHYSICAL INTRODUCTION, OTHERWISE $500.","Hillside","117.00","2","30.00",,,"5","V4B 1Y3",,"Upon accepted offer","BC",,,,
"R2320041","Residential Detached","S","7639 PRINCE EDWARD STREET","South Vancouver","1994","House/Single Family","24","Vancouver East","Vancouver","1/31/2019","MYRON","3","$5,104.64","10/31/2018","013-965-123",,,"11/22/2018","$1,278,000","$608.57","0.90","3","6","RS-1","$1,425,000","22","2,100","$608.57","0.90","House/Single Family","2",,"604-720-2130","3.255%-1ST $100K/1.1625% BAL",,"119.85","1","29.80",,,"2","V5X 3R4",,"ESTATE SALE","BC",,,,
"R2320476","Residential Detached","S","12760 216 STREET","West Central","1970","House with Acreage","48","Maple Ridge","Maple Ridge","3/2/2019","TOUCHBASE","4","$4,437.10","11/2/2018","006-637-370",,,"11/16/2018","$1,285,000","$473.82","0.95","4","4","RS3","$1,358,000","14","2,712","$473.82","0.95","House with Acreage","2",,"604-466-2838","3.255% ON THE FIRST $100,000 AND 1.1625% ON THE BAL",,"0","2",,,,,"V2X 7J9",,,"BC",,,,
