"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"R2282113","Residential Attached","S","104 3410 QUEENSTON AVENUE","Burke Mountain","2018","Row House (Non-Strata)","0","Coquitlam","Coquitlam","12/31/2018","Seema Sood","3","$2,304.33","6/19/2018","029-851-521",,"$0.00","11/5/2018","$1,049,000","$487.23","1.00","4","4","RTM-1","$1,049,800","139","2,153","$487.23","1.00","Row House (Non-Strata)","1",,"604-782-7868","3.25% ON 1ST $100,000 AND 1.1625% ON BALANCE.",,,"2","0.00",,,"2","V3E 3H1",,,"BC",,,,
"R2309337","Residential Detached","S","4415 CAPILANO ROAD","Canyon Heights NV","1944","House/Single Family","74","North Vancouver","North Vancouver","3/31/2019","Kyle Cupido","1","$6,019.55","9/24/2018","009-283-706",,,"11/7/2018","$1,050,000",,"0.88","1","2","RS3","$1,189,000","44","0",,"0.80","House/Single Family","1",,"778-378-9779","3.22% ON THE FIRST 100K AND 1.15% ON THE BALANCE",,"68x125","1","68.00",,,,"V7R 4J8",,"POA - Never Lived in Property","BC",,,,
"R2296639","Residential Detached","S","9033 161 STREET","Fleetwood Tynehead","1993","House/Single Family","25","Surrey","Surrey","2/6/2019","Bill Song","2","$3,984.05","8/7/2018","018-033-849",,,"11/10/2018","$1,050,000","$411.93","0.91","3","4","RF","$1,158,000","95","2,549","$411.93","0.88","House/Single Family","1",,"604-727-8508","S-3.22% 1ST 100K/1.15% BAL",,"IRREG","2","32.00",,,"6","V4N 4R2",,,"BC",,,,
"R2317568","Residential Detached","S","15590 VICTORIA AVENUE","White Rock","1986","House/Single Family","32","South Surrey White Rock","White Rock","2/28/2019","Dave","2","$6,614.00","10/19/2018","001-030-621",,,"11/3/2018","$1,050,000","$528.17","0.84","2","4","RS-3","$1,248,000","15","1,988","$528.17","0.84","House/Single Family","1",,"604-783-6955","3.22% ON THE FIRST $100,000 & 1.15% ON THE BALANCE.",,"100","1","30.00",,,"3","V4B 1H7",,,"BC",,,,
"R2268244","Residential Detached","S","230 MOUNTAIN DRIVE","Lions Bay","1973","House/Single Family","45","West Vancouver","Lions Bay","12/31/2018","TEXT","1","$3,651.83","5/14/2018","007-893-426",,,"11/8/2018","$1,050,000","$605.54","0.88","2","3","SFD","$1,198,000","178","1,734","$605.54","0.78","House/Single Family","1",,"604-315-2645","3.22% ON 1ST $100,000/1.15% ON BAL",,"110","1","75.00",,,"3","V0N 2E0",,"April 29, 2018","BC",,,,
"R2309318","Residential Detached","S","9083 112 STREET","Annieville","1958","House/Single Family","60","N. Delta","Delta","7/19/2019","JEFF","2","$3,219.40","9/24/2018","011-429-241",,,"11/3/2018","$1,050,000","$486.11","0.84","2","4","RS1","$1,250,000","40","2,160","$486.11","0.75","House/Single Family","1",,"778-866-0466","3.22% ON THE 1ST $100,000.00 & 1.15% ON THE BALANCE","Annieville","132","2","100.00",,,"8","V4C 4X7",,,"BC",,,,
"R2303147","Residential Detached","S","5314 ASPEN WAY","Hawthorne","1975","House/Single Family","43","Ladner","Delta","3/5/2019","RACHEL OR JULIE","1","$3,902.34","9/5/2018","002-205-432",,,"11/9/2018","$1,058,000","$493.70","1.02","3","4","RS1","$1,038,800","65","2,143","$493.70","0.98","House/Single Family","1",,"604-800-3609","3.255% ON THE FIRST $100,000 AND 1.1625% ON THE BALANCE",,"IRR","2","111.00",,,"4","V4K 3R4",,,"BC",,,,
"R2317606","Residential Detached","S","14887 21 AVENUE","Sunnyside Park Surrey","1990","House/Single Family","28","South Surrey White Rock","Surrey","4/25/2019","Melanie Sasso","2","$5,234.96","10/25/2018","004-751-213",,,"11/8/2018","$1,060,000","$655.53","0.94","2","2","SF","$1,122,000","14","1,617","$655.53","0.94","House/Single Family","1",,"604-531-1111","3.22% ON THE FIRST$100K AND 1.15% ON THE BALANCE","Meridian By The Sea","158.47","1","70.34",,,"4","V4A 8L7",,,"BC",,,,
"R2318838","Residential Detached","S","3348 ROBSON DRIVE","Hockaday","1993","House/Single Family","25","Coquitlam","Coquitlam","4/30/2019","CARRIE YU","2","$4,819.53","10/26/2018","018-045-189",,,"11/5/2018","$1,060,000","$411.17","0.97","3","5","RS1","$1,088,888","10","2,578","$411.17","0.97","House/Single Family","1",,"604-537-3999","3.255% ON 1ST $100,000/1.1625% ON BAL",,"121","1","49.00",,,"2","V3E 2X8",,,"BC",,,,
"R2306087","Residential Attached","S","22 5298 OAKMOUNT CRESCENT","Oaklands","1995","Townhouse","23","Burnaby South","Burnaby","2/28/2019","RICHARD YANG","2","$3,465.27","9/13/2018","023-069-112",,"$266.32","11/1/2018","$1,064,000","$578.89","0.93","3","4","STRATA","$1,138,000","49","1,838","$578.89","0.90","Townhouse","1",,"778-855-7048","3.255% ON FIRST $100,000/1.1625% ON BAL","KENWOOD",,"1",,,,,"V5H 4S2",,,"BC",,,,
"R2306594","Residential Detached","S","5031 ROWLING PLACE","Hamilton RI","1993","House/Single Family","25","Richmond","Richmond","12/31/2018","IRENE HUI","2","$2,965.07","9/13/2018","018-149-081",,,"11/1/2018","$1,068,000","$501.41","0.97","3","4","RS1/B","$1,099,900","49","2,130","$501.41","0.97","House/Single Family","1",,"604-889-3198","3.25% ON THE FIRST $100,000 AND 1.1625% ON THE BALANCE.",,,"1","0.00",,,,"V6V 2T1",,,"BC",,,,
"R2303974","Residential Detached","S","1366 COMPSTON CRESCENT","Beach Grove","1948","House/Single Family","70","Tsawwassen","Delta","11/30/2018","Amanda","2","$4,353.85","9/6/2018","010-319-484",,,"11/14/2018","$1,070,000","$656.84","0.93","2","3","RM1","$1,149,000","69","1,629","$656.84","0.91","House/Single Family","1",,"604-202-3847","3.255% ON THE 1ST $100K + 1.1625% ON THE BALANCE",,"118/167/12","2","133.00",,,"3","V4L 1P9",,,"BC",,,,
"R2302442","Residential Detached","S","4159 MCGILL STREET","Vancouver Heights","1960","House/Single Family","58","Burnaby North","Burnaby","12/4/2018","TB OR SOPHIA","2","$5,962.51","9/4/2018","001-158-961",,,"11/1/2018","$1,070,000","$566.14","0.97","2","4","R5","$1,099,000","58","1,890","$566.14","0.82","House/Single Family","2",,"604-760-1900","3.255% ON THE 1ST $100,000 & 1.1625% ON THE BALANCE",,"122","2","33.00",,,"6","V5C 1M7",,,"BC",,,,
"R2313604","Residential Detached","S","16867 79 AVENUE","Fleetwood Tynehead","2004","House/Single Family","14","Surrey","Surrey","1/30/2019","DEAN","3","$3,707.61","10/9/2018","025-509-519",,,"11/6/2018","$1,075,000","$293.40","0.99","4","6","SFD","$1,088,800","28","3,664","$293.40","0.99","House/Single Family","2",,"604-583-2000","3.22% FIRST $100,000 1.15% ON BALANCE","FALCON RIDGE ESTATES","100","2","47.20",,,"4","V4N 0J4",,,"BC",,,,
"R2311423","Residential Attached","S","5 890 BROUGHTON STREET","West End VW","1987","Apartment/Condo","31","Vancouver West","Vancouver","4/1/2019","Soriah","2","$2,241.19","10/1/2018","007-718-357","5","$401.48","11/10/2018","$1,075,000","$991.70","0.98","2","2","RM-5","$1,098,000","40","1,084","$991.70","0.98","Apartment/Condo","1",,"604-812-9683","3.1% ON THE FIRST $100,000 + 1.1% ON THE BALANCE",,,"1",,,,"1","V6G 2A2",,,"BC",,,,
"R2317032","Residential Detached","S","19396 73 AVENUE","Clayton","2010","House/Single Family","8","Cloverdale","Surrey","1/21/2019","Touchbase Marie","4","$4,578.86","10/20/2018","026-927-039",,,"11/10/2018","$1,080,000","$273.00","0.98","5","6","SFD","$1,099,800","21","3,956","$273.00","0.98","House/Single Family","1",,"604-531-1909","S-3.22% 1ST 100K/1.15% BAL","Clayton","105","2","46.50",,,"4","V4N 5Y1",,,"BC",,,,
"R2320555","Residential Attached","S","503 2165 ARGYLE AVENUE","Dundarave","1974","Apartment/Condo","44","West Vancouver","West Vancouver","1/31/2019","See Realtor Remarks","2","$2,525.53","11/5/2018","003-717-879",,"$572.58","11/14/2018","$1,083,000","$862.26","0.99","2","2","RM2","$1,098,000","9","1,256","$862.26","0.99","Apartment/Condo","1",,"000-000-0000","3.22% ON THE 1ST $100,000 + 1.15% ON THE BALANCE","Ocean Terrace",,"0",,,,"1","V7V 1A5",,,"BC",,,,
"R2297826","Residential Detached","S","11732 85A AVENUE","Annieville","2018","House/Single Family","0","N. Delta","Delta","2/28/2019","Alex/Aman","4","$2,434.84","8/15/2018","029-710-057",,,"11/5/2018","$1,085,714","$353.19","0.91","5","5","RS7","$1,199,000","82","3,074","$353.19","0.91","House/Single Family","2",,"778-323-2024","3.22% ON 1ST 100K / 1.15% ON BALANCE",,"102","2","37.10",,,"4","V4C 2V6",,,"BC",,,,
"R2322515","Residential Attached","S","2601 777 RICHARDS STREET","Downtown VW","2016","Apartment/Condo","2","Vancouver West","Vancouver","4/5/2019","TOUCHBASE","2","$2,821.22","11/13/2018","029-847-826","53","$470.90","11/15/2018","$1,086,500","$1,213.97","0.99","2","2","CD-1","$1,100,000","2","895","$1,213.97","0.99","Apartment/Condo","1",,,"3.255% ON THE FIRST $100,000 & 1.1625% ON THE BALANCE","TELUS GARDEN",,"0",,,,"1","V6B 0M6",,,"BC",,,,
"R2311843","Residential Detached","S","11055 83A AVENUE","Nordel","1994","House/Single Family","24","N. Delta","Delta","1/2/2019","Ravinder Singh Gill","3","$3,893.29","10/2/2018","018-193-161",,,"11/1/2018","$1,090,000","$396.80","0.96","4","6","RS5","$1,129,998","30","2,747","$396.80","0.96","House/Single Family","1",,"604-441-3600","S-3.22% 1ST 100K/1.15% BAL+$2,500 BONUS",,,"2","58.00",,,"6","V4C 2J4",,,"BC",,,,
"R2320163","Residential Attached","S","1005 1777 W 7TH AVENUE","Fairview VW","2013","Apartment/Condo","5","Vancouver West","Vancouver","1/31/2019","Ben Only","2","$3,201.34","11/1/2018","029-118-620",,"$481.78","11/10/2018","$1,090,000","$1,079.21","0.99","2","2","C-3A","$1,098,000","9","1,010","$1,079.21","0.99","Apartment/Condo","1",,"604-222-2262","1.25%","KITS360",,"0",,,,"1","V6J 5A5",,,"BC",,,,
"R2307518","Residential Detached","S","17385 0B AVENUE","Pacific Douglas","2013","House/Single Family","5","South Surrey White Rock","Surrey","1/2/2019","Bruno Bezjak","3","$4,477.64","9/18/2018","027-362-795",,,"11/5/2018","$1,093,000","$344.25","0.91","4","4","RF12","$1,198,000","48","3,175","$344.25","0.89","House/Single Family","1",,"604-728-1476","3.22% OF THE FIRST $100,000, 1.15% OF THE REMAINING BALANCE + $3000 BONUS","Summerfield/Pacific Douglas","83","1","44.00",,,"4","V3Z 8L2",,,"BC",,,,
"R2265778","Residential Detached","S","1924 155 STREET","King George Corridor","1985","House/Single Family","33","South Surrey White Rock","Surrey","11/30/2018","GREG FRASER","3","$4,184.48","5/7/2018","004-088-735",,,"11/8/2018","$1,095,000","$380.74","0.95","3","4","RF","$1,148,000","185","2,876","$380.74","0.84","House/Single Family","1",,"604-209-1899","S-3.22% 1ST 100K/1.15% BAL","BAKERVIEW PARK AREA","120","1","59.00",,,"6","V4A 7M9",,,"BC",,,,
"R2316843","Residential Attached","S","421 4314 MAIN STREET","Whistler Village","1996","Apartment/Condo","22","Whistler","Whistler","10/15/2019","Alicia Moore","2","$3,782.00","10/16/2018","023-288-060",,"$780.00","11/5/2018","$1,099,000","$1,234.83","1.00","2","2","CR4","$1,099,000","20","890","$1,234.83","1.00","Apartment/Condo","1",,"778-834-9410","3% ON THE 1ST $100,000 AND 1.50% ON THE BALANCE OF THE SALE PRICE OF THE PROPERTY.","Town Plaza (Eagle Lodge) / Whistler Village",,"1",,,,"1","V0N 1B4",,"Strata Title Properties","BC",,,,
"R2313447","Residential Detached","S","1169 DOUGLAS TERRACE","Citadel PQ","1988","House/Single Family","30","Port Coquitlam","Port Coquitlam","4/8/2019","Chari Lawson","2","$4,209.81","10/8/2018","010-866-248",,,"11/3/2018","$1,100,000","$348.32","0.96","3","4","SFD-1","$1,149,800","26","3,158","$348.32","0.94","House/Single Family","1",,"604-768-4583","3.22% 1ST 100K/1.25% BALANCE",,"106","1","48.00",,,"4","V3C 5X2",,,"BC",,,,
"R2299497","Residential Detached","S","802 EWEN AVENUE","Queensborough","2003","House/Single Family","15","New Westminster","New Westminster","2/28/2019","MIKE","4","$4,277.18","8/20/2018","004-380-568",,,"11/9/2018","$1,100,000","$427.18","0.92","4","6","RQ-1","$1,200,000","81","2,575","$427.18","0.90","House/Single Family","2",,"604-760-1134","1.35%","QUEENSBOROUGH","122","1","35.00",,,"4","V3M 5C5",,"DATED: AUGUST 7, 2018","BC",,,,
"R2301912","Residential Detached","S","1512 EDINBURGH STREET","West End NW","1940","House/Single Family","78","New Westminster","New Westminster","12/31/2018","JOHN","2","$5,295.01","9/4/2018","001-750-216",,,"11/7/2018","$1,100,000","$335.67","1.00","2","4","NR-1","$1,095,000","64","3,277","$335.67","0.86","House/Single Family","1",,"604-250-4005","3.255% ON 1ST $100,000/1.1625% ON BAL",,"132","1","49.50",,,"3","V3M 2W6",,,"BC",,,,
"R2296788","Residential Detached","S","101 LAKEVIEW DRIVE","Black Tusk - Pinecrest","1997","House with Acreage","21","Whistler","Whistler","12/31/2018","Jody Wright","2","$1,701.00","8/10/2018","003-397-009",,,"11/6/2018","$1,100,000","$407.41","0.74","2","3","RR3","$1,490,000","88","2,700","$407.41","0.44","House with Acreage","1",,"604-935-4680","1.5%",,"400","1","656.16",,,"10","V0N 1B0",,,"BC",,,,
"R2307071","Residential Detached","S","6794 183B STREET","Cloverdale BC","2017","House/Single Family","1","Cloverdale","Surrey","9/17/2019","Raman Chadha","4","$3,096.42","9/17/2018","029-376-416",,,"11/12/2018","$1,100,000","$328.85","0.94","5","4","RF-12","$1,169,000","56","3,345","$328.85","0.94","House/Single Family","2",,"604-808-0526","3.22% ON THE FIRST 100K AND 1.15% ON THE BALANCE.",,"82","1","42.00",,,"4","V3S 1E5",,"Upon acceptance of offer","BC",,,,
"R2304696","Residential Detached","S","4460 DAWN PLACE","Holly","1989","House/Single Family","29","Ladner","Delta","12/10/2018","Amy Lambert","2","$4,379.93","9/10/2018","011-406-488",,,"11/11/2018","$1,100,000","$430.87","0.93","3","3","RS8","$1,188,000","62","2,553","$430.87","0.93","House/Single Family","1",,"604-946-8000","3.255% FIRST $100,000 PLUS 1.1625% ON BALANCE",,"IRR","3","84.00",,,"4","V4K 4S1",,,"BC",,,,
"R2298861","Residential Detached","S","7605 16TH AVENUE","Edmonds BE","1951","House/Single Family","67","Burnaby East","Burnaby","12/18/2018","JORDAN","2","$4,997.77","8/18/2018","009-474-706",,,"11/15/2018","$1,100,000","$639.53","0.88","2","4","R-5","$1,250,000","89","1,720","$639.53","0.88","House/Single Family","2",,"778-847-9392","$6,250",,"99","1","63.00",,,"3","V3N 1P5",,,"BC",,,,
"R2300345","Residential Detached","S","621 BUCHANAN ROAD","Bowen Island","2008","House with Acreage","10","Bowen Island","Bowen Island","8/1/2019","Liam Zahara","2","$2,835.83","8/26/2018","026-953-706",,,"11/3/2018","$1,100,000","$393.14","0.98","3","5","CD9","$1,125,000","69","2,798","$393.14","0.98","House with Acreage","2",,"604-838-2947","3.22% OF THE FIRST $100,000 PLUS 1.15% ON THE BALANCE",,,"1","0.00",,,"4","V0N 1G0",,,"BC",,,,
"R2315811","Residential Detached","S","8364 15TH AVENUE","East Burnaby","9999","House/Single Family","999","Burnaby East","Burnaby","4/1/2019","RAVI","2","$4,898.00","10/16/2018","000-505-595",,,"11/1/2018","$1,100,000","$528.85","0.92","2","5","R5","$1,199,999","16","2,080","$528.85","0.92","House/Single Family","2",,"604-727-7284","3.22% ON THE FIRST $100K AND 1.16% ON BALANCE",,"176","1","47.00",,,,"V3N 1X9",,,"BC",,,,
"R2310453","Residential Detached","S","970 THERMAL DRIVE","Chineside","1968","House/Single Family","50","Coquitlam","Coquitlam","11/30/2018","KATHY CARLETON","2","$4,084.55","9/27/2018","003-793-907",,,"11/6/2018","$1,100,000","$413.07","0.96","3","4","SFD","$1,148,818","40","2,663","$413.07","0.96","House/Single Family","2",,"604-312-1330","3.255% ON THE FIRST $100,000.00 AND 1.1625% ON THE BALANCE",,"0.00","2","0.00",,,"6","V3J 6S1",,,"BC",,,,
"R2312692","Residential Detached","S","21778 52A AVENUE","Murrayville","1992","House/Single Family","26","Langley","Langley","2/28/2019","JAN DE RUITER","3","$5,737.67","10/3/2018","017-237-866",,,"11/1/2018","$1,120,000","$448.00","0.97","3","3","SR-3","$1,150,000","29","2,500","$448.00","0.93","House/Single Family","1",,"604-626-2227","3.22% OF 1ST $100,000.00 + 1.15% ON THE BALANCE WITH PHYSICAL INTODUCTION TO PROPERTY OTHERWISE $500.00","MURRAYVILLE","IRREG","2","35.60",,,"12","V2Y 1L3",,"ELDERLY SELLER","BC",,,,
"R2304233","Residential Detached","S","1665 LILLOOET STREET","Renfrew VE","1968","House/Single Family","50","Vancouver East","Vancouver","9/10/2019","Rod or Touchbase","2","$6,141.83","9/10/2018","012-580-228",,,"11/9/2018","$1,120,000","$411.76","0.97","3","4","RS-1","$1,149,900","60","2,720","$411.76","0.51","House/Single Family","2",,"604-537-8725","3% ON FIRST $100,000 AND 1% ON BALANCE",,"114.0","2","33.70",,,"3","V5K 4H7",,,"BC",,,,
"R2318828","Residential Detached","S","4950 199A STREET","Langley City","1976","House/Single Family","42","Langley","Langley","5/4/2019","Aubrey Searle","2","$5,476.75","10/26/2018","008-402-329",,,"11/10/2018","$1,120,000","$366.49","0.94","3","4","RS1","$1,188,500","15","3,056","$366.49","0.94","House/Single Family","1",,"778-726-4701","S-1.5%*",,"0","3","50.00",,,"2","V3A 1J4",,"Seller to provide direct to Co-op","BC",,,,
"R2309666","Residential Attached","S","416 750 W 12TH AVENUE","Fairview VW","2008","Apartment/Condo","10","Vancouver West","Vancouver","3/31/2019","PAUL MASOUMI","2","$2,453.45","9/25/2018","027-311-007","6","$345.87","11/15/2018","$1,123,000","$1,134.34","0.98","2","2","CD-1","$1,148,800","51","990","$1,134.34","0.94","Apartment/Condo","1",,"604-789-9393","3.225% 1ST $100,000 & 1.1625% ON REMAINING BALANCE","TAPESTRY",,"0",,,,"1","V5Z 0A3",,"COMPLTED AND DATED SEPT 21, 2018","BC",,,,
"R2318150","Residential Attached","S","604 821 CAMBIE STREET","Downtown VW","2008","Apartment/Condo","10","Vancouver West","Vancouver","1/31/2019","LISA TRUONG","2","$2,130.11","10/25/2018","027-571-874",,"$449.71","11/4/2018","$1,125,000","$1,064.33","0.99","2","2","CD1","$1,138,000","10","1,057","$1,064.33","0.99","Apartment/Condo","1",,"604-720-5876","3.22% ON 1ST $100,000/1.1625% ON BAL",,,"0",,,,"1","V6B 0E3",,,"BC",,,,
"R2319006","Residential Detached","S","12243 ROLLEY LAKE STREET","Stave Falls","2001","House with Acreage","17","Mission","Mission","4/30/2019","Touchbase","3","$6,098.89","10/29/2018","010-515-259",,,"11/7/2018","$1,125,000","$313.81","0.87","3","5","RU16","$1,299,999","9","3,585","$313.81","0.87","House with Acreage","1",,"604-820-0555","3.22% ON THE FIRST $100,000.00 AND 1.15% ON THE REMAINING UPON FIRST PHYSICAL INTRODUCTION TO THE PROPERTY, OTHERWISE $1,000.00",,"626.4","1","275.50",,,"10","V4S 1E1",,,"BC",,,,
"R2320005","Residential Detached","S","2769 WESTLAKE DRIVE","Coquitlam East","1988","House/Single Family","30","Coquitlam","Coquitlam","2/28/2019","WAYNE, BRITTANY, HOLLY","3","$4,083.13","11/1/2018","009-120-823",,,"11/6/2018","$1,130,000","$462.74","1.03","3","4","SFD","$1,099,000","5","2,442","$462.74","1.03","House/Single Family","1",,"604-512-1234","3.255% ON THE FIRST $100,000 AND 1.1625% ON THE BALANCE","RIVER HEIGHTS","105/105/35","2","47.50",,,"4","V3C 5J9",,,"BC",,,,
"R2317664","Residential Detached","S","20314 WHARF STREET","Southwest Maple Ridge","1940","House/Single Family","78","Maple Ridge","Maple Ridge","12/22/2018","Kris or Mark","2","$4,613.89","10/22/2018","011-508-451",,,"11/7/2018","$1,130,000","$753.33","0.88","2","2","RS-3","$1,279,000","16","1,500","$753.33","0.88","House/Single Family","1",,"604-612-7819","3.255% ON THE FIRST $100,000 AND 1.1625% ON THE BALANCE",,"115","1","50.70",,,"3","V2X 1A3",,,"BC",,,,
"R2299539","Residential Detached","S","40417 BRAEMAR DRIVE","Garibaldi Highlands","1971","House/Single Family","47","Squamish","Squamish","2/1/2019","Julie Phoenix","4","$4,476.08","8/19/2018","007-949-898",,,"11/13/2018","$1,145,000","$405.02","0.95","4","4","RS1","$1,199,000","86","2,827","$405.02","0.92","House/Single Family","1",,"604-849-4990","3% ON THE FIRST $100,000 AND 1.1% ON THE BALANCE","Garibaldi Highlands","120","2","71.00",,,"7","V0N 1T0",,,"BC",,,,
"R2314837","Residential Detached","S","20472 123B AVENUE","Northwest Maple Ridge","1991","House/Single Family","27","Maple Ridge","Maple Ridge","3/31/2019","THE RALPH TELEP TEAM","3","$5,613.28","10/10/2018","007-902-816",,,"11/9/2018","$1,150,000","$298.70","0.93","4","6","RES","$1,239,800","30","3,850","$298.70","0.93","House/Single Family","2",,"604-467-9300","3.255% ON FIRST $100,000 / 1.1625% ON THE BALANCE",,"123.3","4","90.00",,,"6","V2X 0A1",,,"BC",,,,
